trans_id,trans_dt,enrl_id,pymt_type_id,full_price,discount_type_id,payment_amount,full_paid
903636,2025-05-03,701816,3,4200.00,,2100.00,Y
903637,2025-07-28,701817,3,3500.00,50,1600.00,N
903638,2025-08-04,701817,2,3500.00,50,1600.00,1
903639,2025-04-17,701818,4,5400.00,10,4900.00,Y
903640,2024-11-19,701819,2,4200.00,,1400.00,0
903641,2024-11-26,701819,5,4200.00,,1400.00,No
903642,2024-12-03,701819,1,4200.00,,1400.00,Y
903643,2024-10-07,701820,4,4800.00,20,493.22,No
903644,2024-10-14,701820,5,4800.00,20,493.22,No
903645,2024-11-05,701821,1,4200.00,,2100.00,No
903646,2024-11-12,701821,3,4200.00,,2100.00,1
903647,2023-12-06,701822,5,4800.00,,565.64,N
903648,2023-12-13,701822,2,4800.00,,565.65,
903649,2024-02-03,701823,2,3500.00,,1454.42,No
903650,2024-02-10,701823,3,3500.00,,1454.43,0
903651,2024-06-07,701824,2,6000.00,,693.15,
903652,2024-06-14,701824,1,6000.00,,693.15,
903653,2024-06-21,701824,4,6000.00,,693.14,
903654,2024-08-11,701825,5,7200.00,10,6700.00,Yes
903655,2025-03-30,701826,4,3500.00,,875.00,
903656,2025-04-06,701826,4,3500.00,,875.00,0
903657,2025-04-13,701826,1,3500.00,,875.00,0
903658,2025-04-20,701826,1,3500.00,,875.00,Yes
903659,2025-04-17,701827,4,5400.00,,2700.00,No
903660,2025-04-24,701827,1,5400.00,,2700.00,Yes
903661,2025-07-18,701828,1,7200.00,,1800.00,N
903662,2025-07-25,701828,3,7200.00,,1800.00,No
903663,2025-08-01,701828,3,7200.00,,1800.00,0
903664,2025-08-08,701828,1,7200.00,,1800.00,Y
903665,2024-01-18,701829,3,7200.00,,1800.00,No
903666,2024-01-25,701829,4,7200.00,,1800.00,0
903667,2024-02-01,701829,1,7200.00,,1800.00,0
903668,2024-02-08,701829,5,7200.00,,1800.00,Y
903669,2024-11-08,701831,3,3500.00,,875.00,
903670,2024-11-15,701831,1,3500.00,,875.00,0
903671,2024-11-22,701831,4,3500.00,,875.00,N
903672,2024-11-29,701831,2,3500.00,,875.00,Yes
903673,2025-09-02,701832,5,7200.00,60,1521.16,No
903674,2025-09-09,701832,3,7200.00,60,1521.16,0
903675,2025-09-16,701832,1,7200.00,60,1521.16,N
903676,2025-04-28,701833,3,4800.00,,1200.00,0
903677,2025-05-05,701833,2,4800.00,,1200.00,
903678,2025-05-12,701833,3,4800.00,,1200.00,N
903679,2025-05-19,701833,3,4800.00,,1200.00,Y
903680,2025-01-19,701834,4,6000.00,10,2135.05,No
903681,2025-01-26,701834,1,6000.00,10,2135.05,
903682,2025-02-23,701835,4,7200.00,10,530.56,
903683,2025-03-02,701835,4,7200.00,10,530.56,0
903684,2025-03-09,701835,2,7200.00,10,530.56,0
903685,2025-03-16,701835,1,7200.00,10,530.56,N
903686,2024-04-03,701836,5,7200.00,30,6000.00,1
903687,2024-12-25,701837,4,4200.00,60,4200.00,Yes
903688,2024-06-23,701838,3,5400.00,,939.13,
903689,2024-06-30,701838,5,5400.00,,939.13,0
903690,2024-07-07,701838,2,5400.00,,939.13,N
903691,2024-07-14,701838,4,5400.00,,939.15,No
903692,2024-03-10,701839,4,6000.00,,5312.90,N
903693,2024-03-21,701840,5,6000.00,,1513.08,0
903694,2024-03-28,701840,2,6000.00,,1513.08,
903695,2024-04-04,701840,3,6000.00,,1513.08,No
903696,2024-11-05,701841,1,6000.00,,6000.00,Yes
903697,2025-08-03,701842,5,6000.00,30,4800.00,Yes
903698,2024-01-29,701843,5,4800.00,10,620.28,
903699,2024-02-05,701843,4,4800.00,10,620.28,No
903700,2024-02-12,701843,4,4800.00,10,620.28,0
903701,2024-02-19,701843,1,4800.00,10,620.29,
903702,2024-01-18,701844,4,3500.00,,1550.71,
903703,2025-08-26,701845,3,5400.00,10,2450.00,0
903704,2025-09-02,701845,1,5400.00,10,2450.00,Yes
903705,2024-06-02,701846,3,4800.00,50,231.94,
903706,2024-06-09,701846,4,4800.00,50,231.94,No
903707,2024-06-16,701846,3,4800.00,50,231.94,N
903708,2024-06-23,701846,5,4800.00,50,231.93,No
903709,2025-07-17,701847,3,6000.00,,3000.00,0
903710,2025-07-24,701847,1,6000.00,,3000.00,Yes
903711,2025-07-17,701848,5,6000.00,30,4800.00,Yes
903712,2025-03-25,701849,3,7200.00,60,2863.56,N
903713,2024-09-25,701850,4,3500.00,30,514.87,
903714,2024-04-19,701851,2,4800.00,,1394.94,No
903715,2024-04-26,701851,1,4800.00,,1394.94,0
903716,2024-05-03,701851,2,4800.00,,1394.94,
903717,2025-09-02,701852,2,6000.00,,2258.82,N
903718,2025-09-09,701852,4,6000.00,,2258.83,No
903719,2024-01-16,701853,5,7200.00,50,2221.39,No
903720,2024-01-23,701853,1,7200.00,50,2221.39,
903721,2025-03-29,701854,5,4200.00,,1793.68,No
903722,2025-04-05,701854,4,4200.00,,1793.68,No
903723,2024-02-18,701855,5,7200.00,10,6700.00,Y
903724,2024-06-17,701856,3,4800.00,30,1521.05,
903725,2025-01-26,701857,4,4800.00,,2400.00,
903726,2025-02-02,701857,4,4800.00,,2400.00,Yes
903727,2025-07-13,701858,3,5400.00,,2700.00,N
903728,2025-07-20,701858,1,5400.00,,2700.00,1
903729,2024-08-29,701859,5,6000.00,10,2750.00,No
903730,2024-09-05,701859,4,6000.00,10,2750.00,Y
903731,2024-08-24,701860,4,3500.00,20,1375.00,N
903732,2024-08-31,701860,1,3500.00,20,1375.00,1
903733,2024-05-10,701862,4,4200.00,,1011.82,0
903734,2024-05-17,701862,1,4200.00,,1011.82,N
903735,2024-01-14,701863,2,4200.00,,2100.00,No
903736,2024-01-21,701863,5,4200.00,,2100.00,Y
903737,2024-08-03,701864,3,5400.00,40,965.97,0
903738,2024-08-10,701864,4,5400.00,40,965.97,N
903739,2024-08-17,701864,2,5400.00,40,965.98,0
903740,2024-07-03,701865,5,5400.00,60,870.87,N
903741,2024-07-10,701865,2,5400.00,60,870.87,N
903742,2024-07-17,701865,2,5400.00,60,870.86,0
903743,2025-04-28,701866,4,5400.00,,2247.63,No
903744,2025-05-05,701866,5,5400.00,,2247.63,
903745,2024-04-10,701867,1,4800.00,,1621.56,No
903746,2024-01-09,701870,5,5400.00,30,2697.68,N
903747,2023-12-10,701872,2,6000.00,30,4800.00,Y
903748,2025-02-06,701873,2,3500.00,50,3200.00,Y
903749,2025-04-25,701874,5,3500.00,50,458.88,No
903750,2025-05-02,701874,3,3500.00,50,458.88,
903751,2025-05-09,701874,3,3500.00,50,458.88,No
903752,2025-05-16,701874,5,3500.00,50,458.86,0
903753,2024-05-29,701875,2,4800.00,,1200.00,N
903754,2024-06-05,701875,2,4800.00,,1200.00,No
903755,2024-06-12,701875,1,4800.00,,1200.00,
903756,2024-06-19,701875,2,4800.00,,1200.00,Y
903757,2025-02-03,701877,5,4800.00,40,1400.00,N
903758,2025-02-10,701877,1,4800.00,40,1400.00,Yes
903759,2025-09-17,701878,1,3500.00,20,687.50,
903760,2025-09-24,701878,3,3500.00,20,687.50,
903761,2025-10-01,701878,2,3500.00,20,687.50,
903762,2025-10-08,701878,4,3500.00,20,687.50,Y
903763,2024-05-12,701880,3,5400.00,60,2700.00,
903764,2024-05-19,701880,4,5400.00,60,2700.00,1
903765,2024-08-06,701881,2,4800.00,,1600.00,No
903766,2024-08-13,701881,4,4800.00,,1600.00,
903767,2024-08-20,701881,1,4800.00,,1600.00,1
903768,2024-05-22,701882,4,4200.00,,956.15,N
903769,2024-05-29,701882,5,4200.00,,956.16,No
903770,2024-05-06,701883,1,6000.00,50,1900.00,0
903771,2024-05-13,701883,5,6000.00,50,1900.00,N
903772,2024-05-20,701883,3,6000.00,50,1900.00,1
903773,2024-07-22,701884,4,4800.00,,2400.00,
903774,2024-07-29,701884,2,4800.00,,2400.00,1
903775,2024-12-07,701885,5,6000.00,30,4800.00,Y
903776,2024-01-07,701886,2,3500.00,10,3000.00,Y
903777,2024-08-27,701887,3,5400.00,,1412.34,0
903778,2025-05-02,701888,5,4200.00,60,4200.00,Yes
903779,2024-09-14,701889,4,6000.00,40,1560.44,N
903780,2024-09-21,701889,5,6000.00,40,1560.44,No
903781,2025-02-17,701890,3,5400.00,,2700.00,0
903782,2025-02-24,701890,5,5400.00,,2700.00,1
903783,2025-03-24,701891,5,5400.00,60,5400.00,1
903784,2024-07-26,701892,2,7200.00,30,1500.00,N
903785,2024-08-02,701892,1,7200.00,30,1500.00,No
903786,2024-08-09,701892,3,7200.00,30,1500.00,N
903787,2024-08-16,701892,1,7200.00,30,1500.00,Yes
903788,2024-01-07,701894,1,4800.00,,1200.00,0
903789,2024-01-14,701894,5,4800.00,,1200.00,No
903790,2024-01-21,701894,2,4800.00,,1200.00,
903791,2024-01-28,701894,4,4800.00,,1200.00,1
903792,2024-10-06,701895,3,4800.00,60,2400.00,
903793,2024-10-13,701895,2,4800.00,60,2400.00,1
903794,2024-07-25,701897,2,7200.00,30,2183.53,
903795,2024-08-01,701897,3,7200.00,30,2183.54,
903796,2024-12-25,701898,4,6000.00,40,4000.00,1
903797,2024-10-26,701899,1,5400.00,,5400.00,Yes
903798,2024-05-23,701900,1,4800.00,60,4800.00,1
903799,2024-05-12,701901,5,4800.00,60,967.42,
903800,2024-05-19,701901,3,4800.00,60,967.42,No
903801,2024-05-26,701901,3,4800.00,60,967.43,No
903802,2025-06-19,701902,1,4800.00,20,1012.50,0
903803,2025-06-26,701902,4,4800.00,20,1012.50,0
903804,2025-07-03,701902,1,4800.00,20,1012.50,0
903805,2025-07-10,701902,5,4800.00,20,1012.50,Y
903806,2025-07-16,701903,3,4200.00,,2100.00,N
903807,2025-07-23,701903,4,4200.00,,2100.00,Yes
903808,2025-03-01,701904,5,7200.00,,7200.00,1
903809,2025-08-22,701905,5,4800.00,,1200.00,No
903810,2025-08-29,701905,4,4800.00,,1200.00,
903811,2025-09-05,701905,4,4800.00,,1200.00,No
903812,2025-09-12,701905,5,4800.00,,1200.00,Y
903813,2025-09-08,701906,4,7200.00,10,2233.33,N
903814,2025-09-15,701906,4,7200.00,10,2233.33,0
903815,2025-09-22,701906,5,7200.00,10,2233.34,Yes
903816,2024-03-30,701907,4,4200.00,,4200.00,1
903817,2025-02-21,701908,5,5400.00,,5400.00,Y
903818,2025-07-03,701909,2,5400.00,,1440.25,N
903819,2025-07-10,701909,3,5400.00,,1440.25,No
903820,2025-05-21,701910,4,3500.00,,656.70,0
903821,2025-05-28,701910,3,3500.00,,656.70,
903822,2025-06-04,701910,2,3500.00,,656.71,
903823,2025-05-23,701912,4,4200.00,20,2982.92,No
903824,2024-06-28,701913,2,4200.00,10,925.00,No
903825,2024-07-05,701913,4,4200.00,10,925.00,No
903826,2024-07-12,701913,3,4200.00,10,925.00,N
903827,2024-07-19,701913,3,4200.00,10,925.00,Y
903828,2024-04-20,701914,2,4200.00,,312.65,No
903829,2024-04-27,701914,4,4200.00,,312.65,
903830,2024-05-04,701914,4,4200.00,,312.66,N
903831,2025-07-02,701915,5,7200.00,,7200.00,Y
903832,2025-04-28,701916,3,6000.00,10,1833.33,N
903833,2025-05-05,701916,5,6000.00,10,1833.33,
903834,2025-05-12,701916,1,6000.00,10,1833.34,Yes
903835,2025-09-21,701917,1,4200.00,,303.40,
903836,2025-09-28,701917,1,4200.00,,303.40,
903837,2025-10-05,701917,3,4200.00,,303.40,
903838,2025-01-02,701918,1,3500.00,30,2300.00,1
903839,2023-12-28,701919,3,7200.00,40,2600.00,
903840,2024-01-04,701919,1,7200.00,40,2600.00,1
903841,2024-02-05,701920,4,4200.00,,2100.00,
903842,2024-02-12,701920,5,4200.00,,2100.00,1
903843,2025-09-04,701921,2,7200.00,,7200.00,1
903844,2025-01-16,701922,4,4800.00,,1200.00,
903845,2025-01-23,701922,5,4800.00,,1200.00,No
903846,2025-01-30,701922,2,4800.00,,1200.00,0
903847,2025-02-06,701922,5,4800.00,,1200.00,Y
903848,2024-04-24,701923,2,4800.00,40,700.00,0
903849,2024-05-01,701923,3,4800.00,40,700.00,No
903850,2024-05-08,701923,1,4800.00,40,700.00,N
903851,2024-05-15,701923,3,4800.00,40,700.00,Yes
903852,2025-01-15,701924,2,5400.00,50,1585.44,No
903853,2024-04-16,701925,2,4200.00,,319.44,0
903854,2024-04-23,701925,5,4200.00,,319.44,N
903855,2024-04-30,701925,1,4200.00,,319.44,0
903856,2024-05-07,701925,2,4200.00,,319.42,N
903857,2024-09-15,701926,5,5400.00,,5400.00,Y
903858,2024-08-13,701927,3,4800.00,,1975.76,0
903859,2024-08-20,701927,3,4800.00,,1975.76,No
903860,2024-11-10,701928,2,7200.00,,4154.23,0
903861,2024-07-12,701929,2,4200.00,,2100.00,No
903862,2024-07-19,701929,5,4200.00,,2100.00,1
903863,2024-04-22,701930,2,4200.00,,1159.33,No
903864,2024-04-29,701930,3,4200.00,,1159.33,No
903865,2024-09-15,701931,4,3500.00,,958.55,No
903866,2024-09-22,701931,3,3500.00,,958.55,0
903867,2025-08-15,701932,2,6000.00,,6000.00,Y
903868,2025-06-19,701933,4,7200.00,30,1500.00,0
903869,2025-06-26,701933,3,7200.00,30,1500.00,No
903870,2025-07-03,701933,2,7200.00,30,1500.00,N
903871,2025-07-10,701933,1,7200.00,30,1500.00,1
903872,2025-01-01,701934,3,5400.00,30,4200.00,Yes
903873,2024-08-26,701936,1,7200.00,,3600.00,0
903874,2024-09-02,701936,2,7200.00,,3600.00,Y
903875,2024-09-30,701938,2,7200.00,40,2600.00,
903876,2024-10-07,701938,1,7200.00,40,2600.00,Y
903877,2024-06-15,701939,5,5400.00,20,1162.50,
903878,2024-06-22,701939,3,5400.00,20,1162.50,No
903879,2024-06-29,701939,4,5400.00,20,1162.50,
903880,2024-07-06,701939,1,5400.00,20,1162.50,Y
903881,2024-05-18,701940,1,5400.00,50,5100.00,1
903882,2025-07-24,701941,2,7200.00,40,1733.33,0
903883,2025-07-31,701941,5,7200.00,40,1733.33,
903884,2025-08-07,701941,2,7200.00,40,1733.34,Y
903885,2024-10-05,701942,2,5400.00,,770.91,
903886,2024-10-12,701942,3,5400.00,,770.91,N
903887,2024-10-19,701942,4,5400.00,,770.90,N
903888,2025-09-10,701943,3,7200.00,60,2655.17,N
903889,2025-08-24,701944,2,5400.00,,1507.78,No
903890,2025-08-31,701944,5,5400.00,,1507.78,
903891,2025-09-07,701944,3,5400.00,,1507.79,No
903892,2023-12-25,701945,3,6000.00,40,1262.51,N
903893,2024-01-01,701945,1,6000.00,40,1262.51,0
903894,2024-11-18,701946,3,6000.00,20,1750.00,
903895,2024-11-25,701946,1,6000.00,20,1750.00,0
903896,2024-12-02,701946,2,6000.00,20,1750.00,Yes
903897,2024-05-11,701947,4,4800.00,,4800.00,Yes
903898,2024-02-03,701948,4,4800.00,60,1600.00,0
903899,2024-02-10,701948,4,4800.00,60,1600.00,0
903900,2024-02-17,701948,5,4800.00,60,1600.00,Y
903901,2024-01-21,701949,2,6000.00,,1634.31,N
903902,2024-01-28,701949,2,6000.00,,1634.30,0
903903,2024-12-22,701950,3,4200.00,20,1725.00,0
903904,2024-12-29,701950,5,4200.00,20,1725.00,1
903905,2025-07-05,701951,3,3500.00,,1166.67,N
903906,2025-07-12,701951,2,3500.00,,1166.67,0
903907,2025-07-19,701951,4,3500.00,,1166.66,Yes
903908,2025-08-25,701952,2,7200.00,,3600.00,0
903909,2025-09-01,701952,2,7200.00,,3600.00,1
903910,2025-04-22,701953,5,4200.00,,2100.00,No
903911,2025-04-29,701953,5,4200.00,,2100.00,Y
903912,2025-08-03,701954,2,4800.00,,1200.00,N
903913,2025-08-10,701954,3,4800.00,,1200.00,
903914,2025-08-17,701954,5,4800.00,,1200.00,No
903915,2025-08-24,701954,4,4800.00,,1200.00,Yes
903916,2024-06-03,701955,3,7200.00,,1800.00,No
903917,2024-06-10,701955,5,7200.00,,1800.00,0
903918,2024-06-17,701955,4,7200.00,,1800.00,
903919,2024-06-24,701955,4,7200.00,,1800.00,Y
903920,2024-11-13,701956,1,6000.00,40,2000.00,N
903921,2024-11-20,701956,5,6000.00,40,2000.00,1
903922,2024-07-09,701957,4,5400.00,,1016.47,N
903923,2024-07-16,701957,2,5400.00,,1016.46,0
903924,2024-02-18,701958,4,4200.00,10,925.00,0
903925,2024-02-25,701958,5,4200.00,10,925.00,
903926,2024-03-03,701958,1,4200.00,10,925.00,
903927,2024-03-10,701958,4,4200.00,10,925.00,Y
903928,2025-04-27,701959,2,5400.00,30,4200.00,Y
903929,2023-12-05,701960,5,4200.00,60,4200.00,1
903930,2024-10-04,701962,5,6000.00,,956.21,No
903931,2024-10-11,701962,1,6000.00,,956.21,
903932,2024-10-18,701962,1,6000.00,,956.21,No
903933,2024-10-25,701962,4,6000.00,,956.22,0
903934,2025-07-02,701963,2,3500.00,10,377.00,
903935,2025-07-09,701963,5,3500.00,10,377.00,0
903936,2025-07-16,701963,1,3500.00,10,377.01,0
903937,2024-10-19,701964,1,5400.00,50,831.50,
903938,2024-10-26,701964,2,5400.00,50,831.50,N
903939,2024-11-02,701964,3,5400.00,50,831.50,
903940,2024-12-31,701965,5,4800.00,30,1800.00,
903941,2025-01-07,701965,1,4800.00,30,1800.00,Y
903942,2024-02-07,701966,3,7200.00,60,849.83,
903943,2024-02-14,701966,4,7200.00,60,849.83,No
903944,2024-02-21,701966,5,7200.00,60,849.83,0
903945,2024-02-28,701966,2,7200.00,60,849.81,N
903946,2025-04-27,701967,4,6000.00,,3000.00,0
903947,2025-05-04,701967,1,6000.00,,3000.00,Yes
903948,2024-02-11,701968,1,3500.00,50,1600.00,No
903949,2024-02-18,701968,3,3500.00,50,1600.00,1
903950,2024-12-28,701969,4,7200.00,,2507.32,N
903951,2025-01-01,701971,1,4200.00,,1050.00,0
903952,2025-01-08,701971,1,4200.00,,1050.00,No
903953,2025-01-15,701971,5,4200.00,,1050.00,N
903954,2025-01-22,701971,2,4200.00,,1050.00,1
903955,2025-08-03,701972,3,3500.00,50,434.86,No
903956,2025-08-10,701972,4,3500.00,50,434.85,N
903957,2024-06-23,701973,1,3500.00,,3500.00,Yes
903958,2024-09-21,701974,4,6000.00,,1925.19,0
903959,2024-09-28,701974,2,6000.00,,1925.19,No
903960,2025-04-20,701975,2,4200.00,20,1038.17,N
903961,2024-06-24,701977,4,3500.00,,1166.67,N
903962,2024-07-01,701977,2,3500.00,,1166.67,
903963,2024-07-08,701977,4,3500.00,,1166.66,Y
903964,2025-02-18,701978,5,6000.00,60,6000.00,1
903965,2025-02-14,701979,5,4200.00,40,1663.91,
903966,2024-03-05,701980,3,4800.00,,1200.00,
903967,2024-03-12,701980,4,4800.00,,1200.00,No
903968,2024-03-19,701980,2,4800.00,,1200.00,0
903969,2024-03-26,701980,5,4800.00,,1200.00,Y
903970,2024-04-01,701981,4,4200.00,10,2856.58,No
903971,2025-07-04,701982,3,7200.00,60,2473.50,
903972,2024-05-01,701983,3,3500.00,,1750.00,0
903973,2024-05-08,701983,3,3500.00,,1750.00,Y
903974,2024-08-02,701984,2,6000.00,50,806.93,No
903975,2024-08-09,701984,2,6000.00,50,806.93,N
903976,2024-08-16,701984,1,6000.00,50,806.93,0
903977,2025-07-01,701985,2,7200.00,20,3225.00,No
903978,2025-07-08,701985,5,7200.00,20,3225.00,Y
903979,2025-01-14,701986,2,6000.00,40,2000.00,
903980,2025-01-21,701986,4,6000.00,40,2000.00,Y
903981,2024-08-02,701988,1,4200.00,40,1100.00,
903982,2024-08-09,701988,1,4200.00,40,1100.00,Yes
903983,2024-07-07,701990,1,4800.00,,972.66,
903984,2024-12-02,701991,4,7200.00,10,2000.47,No
903985,2024-03-29,701992,5,3500.00,10,750.00,N
903986,2024-04-05,701992,4,3500.00,10,750.00,No
903987,2024-04-12,701992,4,3500.00,10,750.00,N
903988,2024-04-19,701992,3,3500.00,10,750.00,Y
903989,2023-12-20,701993,1,5400.00,,1350.00,No
903990,2023-12-27,701993,1,5400.00,,1350.00,N
903991,2024-01-03,701993,4,5400.00,,1350.00,N
903992,2024-01-10,701993,2,5400.00,,1350.00,Yes
903993,2024-02-11,701994,3,6000.00,20,2625.00,0
903994,2024-02-18,701994,4,6000.00,20,2625.00,Yes
903995,2024-08-14,701995,4,7200.00,50,3515.71,N
903996,2024-12-01,701996,2,3500.00,,1750.00,N
903997,2024-12-08,701996,3,3500.00,,1750.00,1
903998,2025-04-11,701997,2,4800.00,10,4300.00,Y
903999,2024-02-21,701998,3,3500.00,30,1906.36,
904000,2024-06-03,701999,3,5400.00,10,3001.04,N
904001,2025-08-07,702000,4,3500.00,,3500.00,Yes
904002,2024-02-13,702001,4,3500.00,,3500.00,Yes
904003,2024-06-20,702002,1,7200.00,,3600.00,
904004,2024-06-27,702002,3,7200.00,,3600.00,Yes
904005,2025-02-22,702003,2,7200.00,40,5200.00,Yes
904006,2025-04-12,702004,2,3500.00,,804.55,0
904007,2025-04-19,702004,4,3500.00,,804.55,0
904008,2023-12-23,702005,2,5400.00,60,1800.00,No
904009,2023-12-30,702005,2,5400.00,60,1800.00,N
904010,2024-01-06,702005,1,5400.00,60,1800.00,Y
904011,2024-01-15,702006,2,3500.00,,2944.94,
904012,2024-11-26,702007,5,6000.00,20,982.31,N
904013,2024-12-03,702007,5,6000.00,20,982.31,0
904014,2024-12-10,702007,4,6000.00,20,982.31,
904015,2024-12-17,702007,5,6000.00,20,982.31,No
904016,2023-12-09,702008,1,6000.00,,3000.00,N
904017,2023-12-16,702008,5,6000.00,,3000.00,Y
904018,2024-08-30,702009,5,4800.00,60,1600.00,N
904019,2024-09-06,702009,1,4800.00,60,1600.00,0
904020,2024-09-13,702009,3,4800.00,60,1600.00,Yes
904021,2025-08-13,702010,4,3500.00,,3500.00,Yes
904022,2025-02-08,702011,4,6000.00,60,2000.00,
904023,2025-02-15,702011,1,6000.00,60,2000.00,N
904024,2025-02-22,702011,3,6000.00,60,2000.00,Y
904025,2024-11-20,702012,4,3500.00,,3500.00,1
904026,2025-03-31,702013,2,5400.00,,2700.00,N
904027,2025-04-07,702013,4,5400.00,,2700.00,Y
904028,2025-09-06,702014,4,3500.00,50,2495.08,
904029,2025-01-28,702015,5,4800.00,20,953.02,0
904030,2025-02-04,702015,4,4800.00,20,953.02,No
904031,2024-12-06,702016,1,6000.00,10,5500.00,Y
904032,2024-06-08,702017,2,5400.00,40,1700.00,No
904033,2024-06-15,702017,4,5400.00,40,1700.00,Y
904034,2024-05-19,702018,3,3500.00,,3500.00,Yes
904035,2024-02-09,702019,2,4200.00,50,569.26,N
904036,2024-02-16,702019,5,4200.00,50,569.27,N
904037,2024-10-01,702020,3,6000.00,50,574.71,N
904038,2024-10-08,702020,3,6000.00,50,574.70,0
904039,2024-05-01,702021,1,5400.00,,2601.24,No
904040,2024-03-06,702022,4,6000.00,20,5250.00,Yes
904041,2025-01-19,702023,5,6000.00,50,1425.00,
904042,2025-01-26,702023,3,6000.00,50,1425.00,No
904043,2025-02-02,702023,2,6000.00,50,1425.00,N
904044,2025-02-09,702023,4,6000.00,50,1425.00,1
904045,2024-11-08,702024,1,5400.00,,1350.00,N
904046,2024-11-15,702024,2,5400.00,,1350.00,No
904047,2024-11-22,702024,1,5400.00,,1350.00,0
904048,2024-11-29,702024,3,5400.00,,1350.00,Yes
904049,2023-12-11,702025,2,4800.00,,2400.00,
904050,2023-12-18,702025,2,4800.00,,2400.00,1
904051,2024-03-10,702026,5,4200.00,,2100.00,0
904052,2024-03-17,702026,3,4200.00,,2100.00,1
904053,2024-01-07,702028,2,6000.00,50,2850.00,N
904054,2024-01-14,702028,4,6000.00,50,2850.00,Y
904055,2025-08-16,702029,3,6000.00,10,5500.00,1
904056,2025-04-01,702030,5,6000.00,30,1200.00,N
904057,2025-04-08,702030,1,6000.00,30,1200.00,N
904058,2025-04-15,702030,4,6000.00,30,1200.00,N
904059,2025-04-22,702030,4,6000.00,30,1200.00,1
904060,2024-07-30,702031,5,4800.00,,3021.81,0
904061,2025-03-02,702032,2,5400.00,10,1130.42,
904062,2025-03-09,702032,4,5400.00,10,1130.43,No
904063,2024-02-19,702033,2,4200.00,30,750.00,No
904064,2024-02-26,702033,5,4200.00,30,750.00,0
904065,2024-03-04,702033,2,4200.00,30,750.00,0
904066,2024-03-11,702033,5,4200.00,30,750.00,1
904067,2025-02-17,702034,5,4200.00,30,1500.00,No
904068,2025-02-24,702034,4,4200.00,30,1500.00,Y
904069,2023-11-27,702035,2,4200.00,60,1400.00,No
904070,2023-12-04,702035,5,4200.00,60,1400.00,No
904071,2023-12-11,702035,5,4200.00,60,1400.00,1
904072,2024-12-19,702036,3,7200.00,,7200.00,Y
904073,2025-01-25,702037,5,6000.00,,906.00,N
904074,2025-02-01,702037,2,6000.00,,906.00,
904075,2025-02-08,702037,3,6000.00,,906.00,N
904076,2025-02-15,702037,3,6000.00,,905.98,No
904077,2025-05-26,702038,2,3500.00,50,2590.81,
904078,2025-02-03,702039,5,4800.00,40,2800.00,Y
904079,2025-05-04,702040,3,6000.00,10,1833.33,N
904080,2025-05-11,702040,3,6000.00,10,1833.33,0
904081,2025-05-18,702040,1,6000.00,10,1833.34,Yes
904082,2025-01-13,702041,1,5400.00,30,3163.85,N
904083,2024-03-22,702042,3,4200.00,,3595.58,N
904084,2024-07-10,702043,4,3500.00,60,1750.00,N
904085,2024-07-17,702043,2,3500.00,60,1750.00,Yes
904086,2024-08-21,702044,2,7200.00,60,7200.00,1
904087,2025-08-30,702045,4,4800.00,,3959.70,
904088,2025-08-25,702046,1,6000.00,10,2750.00,N
904089,2025-09-01,702046,3,6000.00,10,2750.00,Yes
904090,2024-01-25,702047,4,3500.00,,875.00,
904091,2024-02-01,702047,4,3500.00,,875.00,N
904092,2024-02-08,702047,4,3500.00,,875.00,0
904093,2024-02-15,702047,5,3500.00,,875.00,Yes
904094,2024-03-01,702048,4,6000.00,,3000.00,No
904095,2024-03-08,702048,4,6000.00,,3000.00,Yes
904096,2024-02-01,702049,4,7200.00,,3190.35,N
904097,2024-02-06,702050,3,7200.00,,3600.00,No
904098,2024-02-13,702050,1,7200.00,,3600.00,1
904099,2024-01-27,702051,3,7200.00,60,3600.00,No
904100,2024-02-03,702051,4,7200.00,60,3600.00,Y
904101,2024-06-09,702052,1,3500.00,30,1164.31,
904102,2024-06-29,702054,2,4200.00,,1050.00,
904103,2024-07-06,702054,1,4200.00,,1050.00,No
904104,2024-07-13,702054,5,4200.00,,1050.00,N
904105,2024-07-20,702054,3,4200.00,,1050.00,Yes
904106,2025-03-31,702055,2,4200.00,20,1150.00,0
904107,2025-04-07,702055,5,4200.00,20,1150.00,0
904108,2025-04-14,702055,4,4200.00,20,1150.00,Y
904109,2024-05-07,702056,5,4200.00,,3128.79,0
904110,2024-07-22,702057,5,4800.00,10,2150.00,No
904111,2024-07-29,702057,3,4800.00,10,2150.00,Yes
904112,2024-10-20,702058,5,5400.00,,474.42,0
904113,2024-10-27,702058,3,5400.00,,474.42,No
904114,2024-11-03,702058,4,5400.00,,474.42,No
904115,2025-06-18,702059,1,4800.00,,4800.00,Y
904116,2025-01-07,702060,1,4800.00,,4800.00,Y
904117,2025-05-27,702061,5,6000.00,,674.54,N
904118,2025-06-03,702061,3,6000.00,,674.54,N
904119,2025-06-10,702061,1,6000.00,,674.54,
904120,2025-06-17,702061,3,6000.00,,674.56,N
904121,2023-12-18,702062,1,4800.00,,2656.22,N
904122,2024-08-02,702063,4,7200.00,30,6000.00,1
904123,2024-05-02,702064,3,4200.00,30,1500.00,N
904124,2024-05-09,702064,2,4200.00,30,1500.00,Y
904125,2025-07-14,702065,5,4800.00,60,4800.00,1
904126,2024-09-11,702066,4,7200.00,,2400.00,
904127,2024-09-18,702066,2,7200.00,,2400.00,N
