enrl_id,enrl_date,stu_id,course_id,cohort_id,status
702188,2025-01-01,5506,205,310,active
702189,2025-09-05,5058,204,316,active
702190,2025-06-11,5223,203,314,active
702191,2023-12-22,5240,209,301,active
702192,2025-01-13,5159,216,310,active
702193,2025-01-18,5515,214,311,active
702194,2025-01-01,5055,223,310,active
702195,2025-02-20,5376,203,311,active
702196,2025-02-13,5353,215,311,active
702197,2025-06-30,5150,205,314,active
702198,2024-05-21,5370,205,305,active
702199,2024-07-21,5115,218,306,active
702200,2024-05-06,5071,209,304,active
702201,2025-05-01,5166,214,313,active
702202,2025-02-15,5414,224,311,cancelled
702203,2024-09-08,5560,223,307,active
702204,2024-07-12,5042,216,306,cancelled
702205,2024-03-30,5564,210,304,active
702206,2025-03-30,5249,214,312,active
702207,2024-06-09,5326,202,305,active
702208,2025-02-08,5176,204,311,active
702209,2025-06-20,5030,220,314,active
702210,2024-04-07,5108,222,304,active
702211,2024-05-14,5133,215,305,active
702212,2024-04-27,5109,201,304,active
702213,2024-12-15,5361,204,310,active
702214,2025-07-03,5382,218,314,cancelled
702215,2024-05-10,5317,208,304,active
702216,2025-01-24,5321,220,311,active
702217,2024-09-07,5501,223,307,active
702218,2025-08-17,5343,204,316,active
702219,2025-08-13,5509,214,315,active
702220,2024-10-29,5428,224,309,active
702221,2025-06-09,5047,223,314,active
702222,2024-02-13,5501,220,302,active
702223,2024-07-22,5579,201,306,active
702224,2025-09-16,5593,224,316,active
702225,2024-02-23,5265,209,303,active
702226,2025-02-04,5266,220,311,active
702227,2024-02-10,5479,204,302,active
702228,2024-01-23,5600,205,302,active
702229,2024-01-03,5328,215,301,active
702230,2024-12-06,5254,210,310,active
702231,2025-04-11,5350,224,312,active
702232,2024-02-12,5488,210,302,active
702233,2025-06-20,5183,216,314,active
702234,2025-08-06,5427,217,315,active
702235,2024-03-15,5574,220,303,active
702236,2024-02-05,5592,216,302,active
702237,2024-08-12,5029,222,307,active
702238,2024-01-29,5094,219,302,active
702239,2024-10-05,5054,206,308,active
702240,2024-01-06,5432,205,301,active
702241,2025-05-02,5268,224,313,active
702242,2025-04-25,5013,204,313,active
702243,2024-12-03,5284,215,309,active
702244,2025-04-14,5041,213,313,active
702245,2025-02-08,5140,206,311,active
702246,2024-05-31,5597,209,305,active
702247,2024-04-17,5053,212,304,active
702248,2025-09-20,5590,205,316,active
702249,2025-09-19,5398,216,316,active
702250,2025-08-14,5305,216,315,active
702251,2024-02-29,5487,208,303,cancelled
702252,2025-07-01,5135,206,314,active
702253,2025-04-09,5304,214,312,active
702254,2024-02-25,5412,206,303,active
702255,2024-05-10,5080,212,305,active
702256,2024-10-27,5423,220,309,active
702257,2024-11-15,5233,212,309,cancelled
702258,2024-04-22,5418,204,304,active
702259,2025-05-08,5415,224,313,active
702260,2025-05-11,5276,215,313,active
702261,2025-08-20,5208,212,316,active
702262,2023-12-14,5291,221,301,active
702263,2025-03-22,5223,217,312,active
702264,2024-01-24,5569,224,302,active
702265,2025-06-20,5384,223,314,active
702266,2024-02-06,5433,202,302,active
702267,2025-04-13,5479,222,313,active
702268,2024-09-15,5117,201,307,active
702269,2024-05-02,5582,217,304,active
702270,2024-12-22,5188,210,310,active
702271,2024-08-09,5487,202,307,active
702272,2024-08-01,5100,222,306,active
702273,2025-06-16,5067,206,314,active
702274,2025-06-26,5149,210,314,active
702275,2024-04-02,5153,208,304,active
702276,2024-06-22,5445,209,306,active
702277,2024-08-12,5578,214,307,active
702278,2025-05-25,5188,219,313,active
702279,2024-03-24,5596,217,303,active
702280,2023-11-24,5584,206,301,active
702281,2024-12-15,5367,220,310,active
702282,2024-08-02,5579,204,307,active
702283,2024-08-27,5319,205,307,active
702284,2024-09-06,5346,211,307,active
702285,2024-12-21,5103,211,310,cancelled
702286,2024-08-03,5560,216,306,active
702287,2025-08-17,5192,215,316,active
702288,2024-10-21,5485,210,308,active
702289,2025-05-14,5375,206,313,active
702290,2024-05-10,5022,216,305,active
702291,2024-04-16,5477,224,304,active
702292,2024-12-28,5503,221,310,active
702293,2025-06-26,5002,223,314,active
702294,2024-01-20,5135,221,302,active
702295,2025-03-23,5458,224,312,cancelled
702296,2025-03-24,5365,202,312,active
702297,2025-07-15,5018,206,315,active
702298,2025-04-13,5550,221,313,active
702299,2024-02-07,5518,217,302,active
702300,2024-01-09,5235,219,302,cancelled
702301,2025-06-02,5168,218,314,active
702302,2024-02-17,5175,206,302,active
702303,2024-04-26,5378,216,304,active
702304,2024-10-26,5078,204,309,active
702305,2025-03-03,5533,216,312,active
702306,2024-05-08,5023,208,304,active
702307,2025-09-27,5461,204,316,active
702308,2024-10-25,5071,212,308,active
702309,2024-04-28,5426,213,304,active
702310,2025-03-30,5557,201,312,active
702311,2024-12-07,5321,203,309,active
702312,2025-05-08,5568,206,313,active
702313,2025-08-02,5174,203,315,active
702314,2025-08-21,5030,201,316,active
702315,2025-04-02,5292,211,312,active
702316,2024-07-12,5331,220,306,active
702317,2024-10-14,5388,208,308,active
702318,2025-03-22,5032,204,312,active
702319,2024-01-25,5409,209,302,active
702320,2024-09-25,5366,210,308,active
702321,2024-02-18,5180,212,303,cancelled
702322,2025-01-13,5061,215,310,active
702323,2024-05-22,5098,221,305,active
702324,2024-02-06,5317,203,302,active
702325,2025-05-12,5522,207,313,cancelled
702326,2024-06-26,5101,206,306,active
702327,2024-03-27,5199,202,303,active
702328,2024-07-24,5058,220,306,active
702329,2024-07-08,5289,210,306,active
702330,2024-02-06,5087,206,302,active
702331,2024-10-29,5149,208,309,active
702332,2025-04-13,5338,219,313,cancelled
702333,2025-07-21,5274,202,315,active
702334,2025-08-01,5071,211,315,active
702335,2024-09-15,5481,213,308,active
702336,2025-08-15,5423,218,315,active
702337,2025-05-25,5585,216,313,active
702338,2024-04-06,5132,219,304,active
702339,2023-12-02,5057,213,301,active
702340,2025-05-24,5162,216,314,active
702341,2025-06-12,5387,216,314,active
702342,2025-02-05,5559,211,311,active
702343,2025-08-14,5377,212,315,active
702344,2025-03-10,5001,212,312,active
702345,2023-12-01,5515,217,301,active
702346,2025-04-24,5014,219,313,active
702347,2025-01-17,5268,215,311,active
702348,2024-03-01,5239,217,303,active
702349,2024-11-12,5268,220,309,active
702350,2025-05-07,5317,210,313,active
702351,2024-12-24,5582,221,310,active
702352,2025-09-01,5253,203,316,active
702353,2024-05-16,5297,221,305,active
702354,2024-04-30,5132,221,304,active
702355,2025-01-09,5324,221,310,active
702356,2025-09-07,5347,211,316,active
702357,2025-01-22,5076,215,311,active
702358,2025-06-12,5364,201,314,active
702359,2025-01-18,5595,207,311,active
702360,2025-08-27,5597,224,316,active
702361,2024-06-24,5430,210,306,active
702362,2025-04-30,5428,201,313,active
702363,2024-09-14,5205,205,307,active
702364,2024-05-09,5098,209,304,active
702365,2024-11-28,5328,210,309,active
702366,2023-11-30,5009,214,301,active
702367,2024-12-07,5055,216,310,active
702368,2023-12-11,5136,222,301,active
702369,2024-08-30,5442,222,307,active
702370,2025-05-23,5452,211,314,active
702371,2024-12-08,5156,208,309,active
702372,2024-03-16,5161,208,303,active
702373,2025-05-18,5214,210,313,active
702374,2024-12-27,5481,205,310,active
702375,2025-04-13,5592,212,313,active
702376,2025-01-26,5090,222,311,active
702377,2023-12-18,5519,203,301,active
702378,2023-12-19,5055,206,301,active
702379,2025-07-01,5478,215,314,active
702380,2024-09-15,5569,211,307,active
702381,2025-03-05,5059,222,312,active
702382,2024-06-02,5218,201,305,active
702383,2025-02-28,5553,219,312,active
702384,2025-01-11,5210,221,310,active
702385,2025-07-26,5374,204,315,active
702386,2025-05-02,5034,224,313,active
702387,2024-06-13,5283,224,305,active
702388,2025-05-22,5300,223,313,active
702389,2024-04-12,5033,206,304,active
702390,2025-04-26,5180,206,313,active
702391,2024-06-11,5217,223,305,active
702392,2024-06-25,5055,208,306,active
702393,2025-08-27,5301,220,316,active
702394,2024-02-17,5503,223,303,active
702395,2025-06-08,5395,210,314,active
702396,2025-06-13,5462,201,314,active
702397,2025-06-10,5577,210,314,active
702398,2025-07-14,5550,219,315,active
702399,2025-06-08,5118,206,314,active
702400,2024-06-25,5301,203,306,active
