OrderID	ProductID	CustomerID	OrderDate	OrderPriority	OrderQuantity	Sales	Discount	ShipMode	Profit	UnitPrice	ShippingCost
34980	1067150	41989638	2010-08-02	Not Specified	25	848.19000	0.06	Express Air	120.02	34.76	5.49
28836	1006802	26995184	2010-10-24	High	7	1158.26000	0.06	Regular Air	170.08	172.99	19.99
26214	633903	43018738	2011-11-20	Medium	41	1901.29000	0.08	Regular Air	870.80	46.94	6.77
36739	1067744	108626146	2009-10-08	Not Specified	16	68.04000	0.07	Regular Air	-55.52	3.98	5.26
35841	924819	17767864	2011-05-08	Medium	48	5163.01050	0.07	Regular Air	1448.33	125.99	8.08
8162	98806	17767864	2009-10-07	Medium	32	5618.40000	0.10	Regular Air	1314.12	179.99	19.99
55808	381761	21909421	2011-02-14	Not Specified	6	830.28000	0.00	Delivery Truck	-382.98	122.99	70.20
59969	680591	21909421	2012-01-11	High	16	275.01000	0.00	Regular Air	-87.11	15.70	11.25
12067	918877	79755549	2010-02-04	Critical	7	407.11600	0.08	Regular Air	-289.81	65.99	19.99
30567	269026	79755549	2009-01-14	Not Specified	14	62.60000	0.02	Regular Air	7.32	4.28	0.94
3395	326842	95284420	2009-10-29	Not Specified	29	623.02000	0.02	Regular Air	-255.66	20.89	11.52
8388	725611	104516246	2012-02-23	Low	39	290.30000	0.07	Regular Air	25.16	7.59	4.00
39589	290269	104516246	2009-08-02	Critical	42	577.42000	0.00	Regular Air	253.50	12.97	1.49
41634	1006899	101777049	2012-12-08	Not Specified	10	371.45000	0.01	Regular Air	17.73	34.99	7.73
3650	542007	72489079	2012-05-27	Not Specified	24	5207.50000	0.03	Delivery Truck	166.44	216.60	64.20
14951	588162	72489079	2011-05-17	Medium	34	2779.20000	0.02	Regular Air	889.57	80.98	7.18
3845	689598	19890992	2012-04-25	Critical	9	3064.27000	0.09	Regular Air	294.39	363.25	19.99
11943	830831	19890992	2010-04-07	Low	19	1270.73000	0.08	Delivery Truck	-425.72	70.98	30.00
42242	23721	13884388	2009-04-01	Not Specified	15	1444.88000	0.10	Regular Air	236.61	100.97	7.18
37152	461227	13884388	2011-05-22	Medium	39	4647.69000	0.02	Delivery Truck	182.53	113.98	30.00
42242	663528	13884388	2009-04-01	Not Specified	23	265.31000	0.09	Express Air	-33.19	11.50	7.19
38215	264955	15023876	2010-01-02	Critical	38	3676.96000	0.09	Express Air	1233.45	104.85	19.99
41794	662058	51065809	2011-05-27	Critical	48	836.59000	0.06	Regular Air	-106.80	17.99	8.65
41794	529422	51065809	2011-05-27	Critical	21	58.14000	0.04	Regular Air	-2.23	2.78	0.97
31233	884845	79337791	2011-09-24	Low	19	4245.93000	0.00	Regular Air	-626.45	209.37	69.00
31233	318385	79337791	2011-09-24	Low	41	1298.29000	0.06	Regular Air	542.33	31.78	1.99
24801	1054629	75234630	2012-11-15	High	7	685.70000	0.01	Regular Air	350.94	88.84	20.79
1762	318385	75234630	2009-08-19	Not Specified	29	857.11000	0.07	Regular Air	285.20	31.78	1.99
5318	301579	45168399	2010-04-03	High	8	1042.25000	0.08	Regular Air	195.16	131.12	0.99
1028	677142	45168399	2009-01-05	High	6	165.75000	0.03	Regular Air	-28.46	28.48	1.99
32869	665810	95816282	2009-03-27	Medium	41	322.03000	0.06	Regular Air	-82.83	8.12	2.83
4871	1083564	23988283	2011-06-11	Critical	8	775.74000	0.02	Delivery Truck	-215.39	89.99	42.00
22434	695980	48698759	2012-08-29	Critical	39	140.74000	0.01	Regular Air	-92.29	3.28	3.97
50726	674050	50111887	2011-10-31	Low	45	9248.74000	0.00	Delivery Truck	2532.00	200.98	23.76
2752	87900	57347993	2010-11-18	High	30	695.47000	0.03	Regular Air	226.73	22.98	1.99
2752	398909	57347993	2010-11-18	High	10	365.62000	0.03	Regular Air	15.77	34.76	8.22
24003	592380	26405324	2009-10-31	Critical	49	87.44000	0.06	Regular Air	1.33	1.76	0.70
54468	730958	102101268	2009-12-14	High	35	424.09000	0.01	Regular Air	-114.18	11.66	7.95
57253	476021	12671287	2009-01-05	Critical	29	653.54000	0.06	Delivery Truck	-1358.90	20.98	53.03
57253	180041	12671287	2009-01-05	Critical	43	78.08000	0.08	Regular Air	1.74	1.81	0.75
25095	250765	75768983	2011-01-25	Low	41	4475.03000	0.08	Delivery Truck	-167.83	115.99	56.14
50404	998220	51940252	2011-03-26	High	10	1961.68000	0.04	Regular Air	-367.00	182.55	69.00
39808	585386	3285755	2012-09-02	Low	31	3413.45550	0.03	Regular Air	868.47	125.99	2.50
32902	475585	94892175	2012-03-03	High	23	1638.67000	0.05	Delivery Truck	-527.83	68.81	60.00
2209	318701	61746358	2012-07-09	High	27	9418.73000	0.00	Delivery Truck	2245.24	320.98	58.95
2209	269026	61746358	2012-07-09	High	42	174.59000	0.08	Regular Air	25.88	4.28	0.94
45156	813730	69981415	2011-02-12	Low	30	663.24000	0.01	Regular Air	76.33	20.48	6.32
28033	542007	34141840	2010-09-14	High	37	7834.77000	0.04	Delivery Truck	297.79	216.60	64.20
26567	124105	103235308	2009-09-04	Critical	10	90.06000	0.09	Express Air	-100.51	8.46	8.99
34275	629536	89600502	2009-07-01	Low	3	6041.01000	0.04	Delivery Truck	-4793.00	2036.48	14.70
56710	118378	56266301	2010-05-11	Not Specified	21	736.17000	0.01	Regular Air	232.99	35.41	1.99
8295	585386	25540872	2009-04-01	High	7	771.83400	0.01	Regular Air	-295.43	125.99	2.50
36355	134191	78769548	2009-12-02	Medium	43	90.93000	0.05	Regular Air	-72.50	2.08	2.56
36355	855099	78769548	2009-12-02	Medium	10	125.95000	0.00	Regular Air	15.73	11.55	2.36
57959	647762	39916227	2011-12-30	Medium	48	1269.79000	0.08	Express Air	-65.33	26.31	5.89
8545	34354	63210192	2009-06-17	Low	24	3081.95000	0.10	Delivery Truck	-662.80	130.98	54.74
22657	945646	20566789	2011-10-29	High	36	9544.18000	0.00	Express Air	3392.88	256.99	11.25
42403	924995	13226561	2009-06-20	Not Specified	47	121.20000	0.10	Regular Air	-20.20	2.78	1.25
15718	1084658	81275177	2009-01-27	Critical	36	100.87000	0.09	Regular Air	8.40	2.94	0.70
53476	592380	5044115	2009-06-11	Not Specified	47	85.87000	0.01	Regular Air	3.13	1.76	0.70
25860	918877	55417339	2010-01-02	Low	23	1288.77850	0.07	Regular Air	-185.89	65.99	19.99
53894	690604	14111599	2009-07-07	Critical	37	2756.17000	0.04	Regular Air	-1561.72	71.37	69.00
11779	124828	54579533	2010-06-29	Not Specified	43	452.93000	0.09	Regular Air	-172.34	10.97	6.50
69	115501	58189342	2009-06-03	Not Specified	28	51.53000	0.03	Express Air	0.35	1.68	0.70
3778	500073	92103421	2010-05-25	Critical	34	268.09000	0.07	Regular Air	-63.76	8.32	2.38
13476	993502	45914050	2010-10-16	Not Specified	3	173.33000	0.09	Regular Air	-121.39	52.99	19.99
23522	381438	59235527	2011-04-11	Critical	19	2899.98000	0.10	Regular Air	666.01	159.99	5.50
34723	789291	22470862	2012-12-09	Medium	46	3776.28000	0.06	Delivery Truck	579.79	80.97	30.06
28870	576304	12566604	2011-11-10	High	27	1154.89000	0.03	Regular Air	66.36	40.98	6.50
24067	1067744	25228465	2012-08-22	High	30	128.25000	0.07	Express Air	-95.31	3.98	5.26
43745	332937	104907203	2010-11-01	Low	26	1368.03000	0.04	Regular Air	27.51	50.98	6.50
49634	677142	10236331	2012-03-23	Not Specified	3	86.85000	0.05	Regular Air	-67.22	28.48	1.99
2978	479225	90398325	2011-05-02	Critical	34	6264.18550	0.01	Regular Air	1312.04	205.99	19.99
2978	685823	90398325	2011-05-02	Critical	36	5410.95000	0.09	Regular Air	2077.91	162.93	19.99
39492	375957	31353881	2011-04-17	Not Specified	38	1541.92000	0.03	Regular Air	-564.06	40.48	19.99
38564	661224	33133679	2009-11-02	Critical	37	9517.60000	0.09	Delivery Truck	-1262.44	280.98	57.00
18849	301579	50165765	2012-08-05	High	6	751.71000	0.09	Regular Air	50.83	131.12	0.99
32292	855099	40573457	2012-02-15	Low	1	13.53000	0.07	Regular Air	-6.73	11.55	2.36
37792	951158	88591198	2011-12-29	High	14	36.74000	0.09	Regular Air	-5.36	2.78	0.97
36647	380477	63834266	2009-06-30	High	21	179.98000	0.01	Regular Air	38.70	7.89	2.82
34017	382748	58046234	2009-03-23	High	28	435.39000	0.01	Regular Air	-48.97	14.98	7.69
29382	209997	21939120	2010-11-17	High	42	239.35000	0.05	Regular Air	78.96	5.68	1.39
4004	573539	75726086	2010-05-06	Medium	44	1512.25000	0.05	Regular Air	195.48	34.58	8.99
45125	1007862	94530777	2012-05-28	Critical	6	975.50000	0.09	Delivery Truck	-252.01	160.98	35.02
56420	123797	45311141	2011-07-24	Low	48	5138.33500	0.02	Regular Air	1422.20	125.99	8.08
6592	845612	74639533	2009-12-01	Low	33	1621.10000	0.07	Express Air	-971.36	48.91	35.00
5543	1023942	14649835	2010-09-24	Medium	6	65.93000	0.04	Regular Air	11.06	10.31	1.79
11362	221286	23051437	2012-09-10	Low	32	3245.73000	0.09	Regular Air	569.57	110.98	13.99
35300	836171	44905147	2010-03-02	Medium	13	119.03000	0.06	Regular Air	29.62	8.95	2.01
21856	701718	17033987	2012-04-05	Not Specified	26	77.03000	0.08	Regular Air	-47.75	3.14	1.92
36896	242881	63582475	2009-11-03	Critical	21	3508.33000	0.04	Regular Air	-546.98	167.27	35.00
19559	674000	69563791	2010-04-15	High	31	260.77000	0.01	Regular Air	-8.75	8.34	4.82
13607	572974	69563791	2010-11-18	Critical	13	315.29000	0.00	Regular Air	-361.82	20.34	35.00
18432	409791	25507147	2011-03-12	High	5	1374.67000	0.08	Delivery Truck	-126.34	279.81	23.19
30532	608341	47450738	2011-11-26	High	9	1696.70000	0.04	Delivery Truck	-82.81	180.98	23.58
16161	200320	38344188	2012-07-28	Medium	38	151.19000	0.03	Regular Air	60.63	3.78	0.71
29411	191273	59062935	2012-04-06	High	45	1084.12000	0.04	Regular Air	294.43	23.99	6.30
21796	688400	40615970	2012-05-06	Low	31	34.22000	0.07	Regular Air	-3.19	1.14	0.70
44261	394339	39049481	2012-03-23	High	1	3360.30000	0.05	Delivery Truck	-7961.43	3502.14	8.73
44261	698263	39049481	2012-03-23	High	34	4771.89000	0.05	Delivery Truck	-427.99	140.98	36.09
42243	642999	60181220	2012-03-11	Medium	42	1876.09000	0.02	Regular Air	809.74	43.41	2.99
54819	430465	60181220	2009-10-10	Low	26	64.03000	0.09	Regular Air	11.42	2.62	0.80
14048	930243	10374472	2010-05-17	Not Specified	47	1837.15000	0.06	Regular Air	196.58	40.97	8.99
16229	760927	10374472	2009-03-29	High	27	1068.70000	0.04	Regular Air	-89.50	40.98	6.50
14048	795486	10374472	2010-05-17	Not Specified	5	540.22000	0.06	Regular Air	-253.38	101.41	35.00
5381	612619	90514203	2010-01-28	Low	47	4888.14000	0.07	Regular Air	1545.09	107.53	5.81
10852	1041463	97428330	2010-10-26	High	17	285.84000	0.02	Regular Air	-27.26	15.28	10.91
31523	994793	33980383	2012-03-08	Low	17	105.85000	0.10	Regular Air	-44.86	6.48	2.74
33444	109003	30354681	2012-10-06	Medium	8	127.80000	0.07	Regular Air	-30.48	14.97	7.51
4389	953470	21462074	2009-05-04	Medium	49	7987.43000	0.03	Delivery Truck	1304.90	160.98	30.00
4389	953860	21462074	2009-05-04	Medium	35	179.45000	0.07	Regular Air	-116.35	5.34	5.63
24193	623126	43018738	2009-03-14	Not Specified	45	9539.60000	0.02	Delivery Truck	-163.63	200.98	55.96
1542	316838	73966703	2010-09-14	Medium	13	448.00000	0.08	Regular Air	27.20	35.51	6.31
12067	334736	79755549	2010-02-04	Critical	9	75.26000	0.01	Regular Air	-17.24	7.64	5.83
30567	639545	79755549	2009-01-14	Not Specified	8	733.55000	0.07	Regular Air	103.13	90.48	19.99
21634	388220	73316576	2012-10-28	Not Specified	1	1946.55000	0.07	Regular Air	-4017.62	1938.02	13.99
3395	845743	95284420	2009-10-29	Not Specified	7	107.88000	0.02	Regular Air	25.59	15.57	1.39
11652	220034	104516246	2011-11-10	Not Specified	35	1154.14000	0.07	Regular Air	-36.00	32.98	5.50
11652	623868	104516246	2011-11-10	Not Specified	1	61.46350	0.05	Regular Air	-261.35	65.99	8.99
15397	760927	12392564	2010-02-06	Critical	29	1178.04000	0.07	Regular Air	-53.81	40.98	6.50
39749	119069	100099945	2010-06-27	High	45	11277.05000	0.01	Delivery Truck	3497.45	264.98	17.86
17735	200320	100099945	2012-07-12	Low	28	101.19000	0.06	Regular Air	32.47	3.78	0.71
39749	1057069	100099945	2010-06-27	High	14	125.31000	0.00	Regular Air	26.24	7.96	4.95
58755	914855	72489079	2011-12-03	Low	7	15.61000	0.03	Regular Air	-5.19	2.08	1.49
33220	181963	27242353	2009-04-15	Not Specified	49	3291.13000	0.09	Regular Air	925.95	70.97	3.50
54464	786593	31379257	2009-09-01	High	50	87.44000	0.08	Regular Air	-184.60	1.76	4.86
26503	845743	8230900	2011-04-21	Medium	47	671.78000	0.10	Regular Air	297.23	15.57	1.39
2688	101065	8230900	2012-01-23	High	11	1559.43550	0.01	Regular Air	61.24	155.99	3.90
18279	472903	19890992	2009-02-26	Medium	20	10281.79000	0.03	Regular Air	3272.90	499.99	24.49
58854	288283	90365410	2010-04-24	Critical	35	6130.90000	0.03	Delivery Truck	583.15	170.98	35.89
26145	390796	65938413	2011-07-04	Low	27	735.09000	0.10	Regular Air	153.50	29.34	7.87
38598	751161	73805224	2009-08-15	Low	17	14665.15000	0.04	Delivery Truck	2860.31	880.98	44.55
36999	339698	32775334	2009-12-12	Medium	28	14475.74000	0.06	Delivery Truck	4963.89	549.99	49.00
54051	698263	33888882	2011-08-11	Medium	23	3301.33000	0.05	Delivery Truck	-307.46	140.98	36.09
12228	905242	100100202	2009-06-25	Not Specified	1	159.51000	0.04	Delivery Truck	-103.63	130.98	30.00
2279	798350	65181272	2010-02-22	Medium	49	4577.18000	0.00	Delivery Truck	205.83	90.98	30.00
39744	468265	75322156	2009-07-06	Medium	6	63.61000	0.01	Regular Air	7.59	10.06	2.06
43940	930243	75322156	2010-02-21	Critical	44	1717.21000	0.08	Regular Air	176.13	40.97	8.99
24960	455222	48760545	2011-01-27	High	37	1436.94000	0.00	Regular Air	639.66	37.94	5.08
43367	462054	76519514	2010-03-09	Critical	18	1221.62000	0.01	Regular Air	-468.64	64.65	35.00
11491	1057069	82445538	2010-08-17	Low	38	1785.74000	0.03	Express Air	739.48	48.04	7.23
32869	475614	95816282	2009-03-27	Medium	2	15.26000	0.01	Regular Air	-7.51	6.68	1.50
46977	928702	48698759	2012-05-07	Medium	10	50.42000	0.06	Regular Air	7.25	4.82	1.49
2752	200320	57347993	2010-11-18	High	41	152.59000	0.02	Regular Air	55.48	3.78	0.71
29058	575546	102101268	2010-01-03	High	23	128.52000	0.06	Regular Air	42.80	5.84	1.00
56291	515534	6794165	2012-09-17	Not Specified	22	11022.53000	0.06	Delivery Truck	1869.86	517.48	16.63
57253	453581	12671287	2009-01-05	Critical	48	12635.75000	0.07	Regular Air	-335.24	279.48	35.00
12099	444836	99434135	2009-09-11	Critical	48	308.81000	0.01	Regular Air	128.28	6.35	1.02
51815	72789	30521001	2009-05-26	Low	37	227.50000	0.01	Regular Air	-256.52	5.94	9.92
48067	538394	77418915	2012-06-29	Low	24	4010.93750	0.00	Express Air	630.70	195.99	8.99
41636	806839	72691604	2009-08-14	Critical	25	423.15000	0.05	Regular Air	-47.28	16.98	7.78
41636	612619	72691604	2009-08-14	Critical	47	5294.48000	0.03	Regular Air	1521.31	107.53	5.81
39043	572974	69981415	2010-12-22	Not Specified	37	750.89000	0.07	Express Air	-1176.28	20.34	35.00
19556	905242	10407796	2010-12-30	Not Specified	45	5785.59000	0.07	Delivery Truck	-423.77	130.98	30.00
2048	226603	97588200	2010-11-14	Critical	9	548.36000	0.10	Express Air	78.63	60.97	4.50
32613	671330	33681614	2011-12-16	Low	41	7174.94350	0.02	Express Air	2373.24	195.99	3.99
32613	1002941	33681614	2011-12-16	Low	38	5228.20000	0.00	Regular Air	-691.52	135.31	35.00
70	704958	34697007	2010-12-17	Low	48	90.05000	0.03	Regular Air	-107.00	1.86	2.58
31973	703917	21396956	2011-05-12	Not Specified	15	404.54000	0.03	Regular Air	43.99	26.64	5.30
56710	967595	56266301	2010-05-11	Not Specified	16	833.92650	0.08	Regular Air	-39.22	65.99	3.99
59685	452225	56266301	2012-12-10	Critical	46	562.91000	0.10	Regular Air	-560.29	12.99	14.37
53605	288283	25540872	2010-08-03	Medium	48	8367.68000	0.06	Delivery Truck	886.35	170.98	35.89
36355	487515	78769548	2009-12-02	Medium	6	129.50000	0.02	Regular Air	65.49	20.28	6.68
1991	582987	91610897	2012-09-06	Not Specified	37	14383.83000	0.01	Delivery Truck	5050.10	399.98	12.06
15718	688400	81275177	2009-01-27	Critical	50	55.89000	0.06	Regular Air	-3.05	1.14	0.70
22468	942944	5044115	2010-06-10	Not Specified	14	323.11000	0.00	Regular Air	41.52	20.98	8.83
22468	1057069	5044115	2010-06-10	Not Specified	19	163.75000	0.00	Regular Air	23.61	7.96	4.95
28933	497806	56068175	2009-07-09	Critical	1	11.16000	0.01	Regular Air	-7.25	5.58	5.30
12965	272408	56068175	2010-06-25	Medium	21	90.78000	0.06	Regular Air	-71.84	4.24	5.41
15271	715054	55417339	2010-07-25	Critical	18	2389.30000	0.01	Regular Air	589.38	128.24	12.65
1444	588803	85401643	2009-12-05	Medium	13	15823.27000	0.04	Delivery Truck	1759.34	1360.14	14.70
1575	990083	15369322	2011-09-12	Medium	26	133.65000	0.05	Regular Air	56.28	4.98	0.80
35430	221286	27976227	2010-03-25	Low	16	1835.84000	0.05	Regular Air	608.74	110.98	13.99
35430	853927	27976227	2010-03-25	Low	48	133.43000	0.10	Regular Air	9.50	2.84	0.93
11714	394339	99518139	2009-08-04	Critical	1	3501.79000	0.01	Delivery Truck	-7838.33	3502.14	8.73
44231	953470	39086044	2009-11-03	Not Specified	11	1865.94000	0.04	Delivery Truck	116.10	160.98	30.00
11011	459865	39390141	2012-05-13	High	36	251.05000	0.10	Regular Air	118.79	7.31	0.49
41383	751465	39390141	2010-05-12	Low	38	2702.30000	0.03	Delivery Truck	-1330.78	70.98	59.81
29058	751161	58178202	2010-01-03	High	33	28389.14000	0.07	Delivery Truck	7132.18	880.98	44.55
43745	886808	104907203	2010-11-01	Low	32	1250.42650	0.02	Regular Air	303.30	45.99	2.50
25318	357719	82716098	2011-11-19	Critical	1	3.20000	0.09	Regular Air	-3.16	1.88	1.49
58372	616627	36195642	2011-04-02	Low	16	38.20000	0.07	Express Air	4.34	2.21	1.00
1411	1007862	12083055	2009-12-20	High	39	5748.20000	0.09	Delivery Truck	-459.86	160.98	35.02
23522	453581	102283498	2011-04-11	Critical	8	180.43000	0.02	Regular Air	-44.86	19.99	11.17
12452	695399	68464052	2010-12-07	Medium	38	2063.42000	0.03	Regular Air	989.95	55.98	5.15
35239	736435	38512011	2011-11-12	Critical	21	109.29000	0.08	Regular Air	-77.08	5.28	6.26
39972	841805	75726086	2012-09-25	Not Specified	19	97.06000	0.05	Regular Air	-7.36	5.06	2.99
46662	160229	30578487	2011-12-29	Critical	8	57.22000	0.07	Regular Air	-27.72	6.48	6.60
24705	247078	85111166	2011-09-15	Critical	15	466.28000	0.00	Regular Air	92.70	29.89	1.99
44960	102789	74639533	2011-05-03	Low	16	112.91000	0.04	Regular Air	-72.81	6.48	8.40
47303	620362	63582475	2011-12-05	Medium	45	308.92000	0.04	Express Air	-143.58	6.48	7.37
30532	103518	47450738	2011-11-26	High	45	514.03000	0.05	Regular Air	82.19	11.34	5.01
19205	421821	44817590	2010-07-26	Medium	47	1291.35000	0.04	Regular Air	479.62	26.38	5.86
21796	690859	40615970	2012-05-06	Low	46	4744.64000	0.04	Regular Air	1033.38	99.99	19.99
46468	1044002	40615970	2011-01-11	Critical	1	11.87000	0.04	Regular Air	-8.89	6.48	5.40
26310	183960	101078507	2012-07-29	Not Specified	19	112.67000	0.09	Regular Air	-37.85	5.98	5.14
52930	394308	55283064	2011-11-08	Low	39	225.17000	0.10	Regular Air	-183.05	5.78	8.09
40134	195368	24088027	2011-10-09	Low	1	9.75000	0.00	Regular Air	-6.72	4.98	4.72
27461	267787	20071951	2010-02-26	Critical	26	1096.17000	0.01	Regular Air	110.78	40.99	19.99
41569	50374	102252318	2010-07-21	Critical	49	617.34000	0.06	Regular Air	47.10	12.28	6.47
49767	938591	81843446	2010-11-08	Critical	7	50.47000	0.08	Regular Air	-31.70	6.48	7.49
24193	59843	43018738	2009-03-14	Not Specified	24	109.86000	0.02	Regular Air	-63.87	4.28	5.17
16422	299508	43018738	2011-10-09	Critical	40	272.01000	0.01	Regular Air	-42.45	6.48	5.14
36003	153113	73966703	2010-10-31	Medium	48	1031.18000	0.01	Regular Air	349.82	19.98	5.77
15622	981266	95284420	2011-08-25	High	21	135.99000	0.09	Regular Air	-129.24	6.48	9.68
15872	709916	74518551	2012-10-30	Not Specified	19	718.41000	0.10	Regular Air	23.94	40.99	17.48
11652	715760	104516246	2011-11-10	Not Specified	37	223.82000	0.09	Regular Air	-249.11	5.98	10.39
40611	59843	101777049	2012-03-28	Not Specified	12	66.83000	0.02	Express Air	-24.31	4.28	5.17
8642	630857	4221093	2010-01-16	High	26	151.05000	0.09	Regular Air	-76.14	5.80	5.59
47270	79826	72489079	2010-08-02	Critical	40	382.65000	0.03	Express Air	47.61	9.27	4.39
47270	694962	72489079	2010-08-02	Critical	9	61.00000	0.08	Regular Air	-34.25	6.48	6.81
51557	629734	101656918	2011-10-31	High	36	1749.07000	0.04	Regular Air	804.66	48.04	5.79
30913	937092	60636010	2012-09-22	Medium	36	795.52000	0.08	Regular Air	290.64	22.24	1.99
5957	317100	20700273	2010-12-26	High	15	68.32000	0.05	Regular Air	-66.72	4.28	6.72
26176	1017940	90627719	2011-11-19	High	14	94.32000	0.06	Regular Air	-66.87	6.48	8.19
37315	59843	88815489	2012-06-05	Low	43	170.81000	0.10	Regular Air	-133.68	4.28	5.17
22402	604095	79337791	2009-05-27	Critical	33	1194.34000	0.04	Regular Air	497.11	37.70	2.99
31233	371815	79337791	2011-09-24	Low	3	19.34000	0.06	Regular Air	-11.36	4.98	5.02
1762	73356	75234630	2009-08-19	Not Specified	11	69.60000	0.00	Regular Air	6.46	5.98	2.50
24960	877412	48760545	2011-01-27	High	18	125.80000	0.03	Regular Air	-35.98	6.48	5.87
43367	299508	76519514	2010-03-09	Critical	3	23.38000	0.08	Regular Air	-12.19	6.48	5.14
1637	690859	18716501	2011-02-07	Not Specified	10	1024.29000	0.07	Regular Air	-95.52	99.99	19.99
47108	87058	64043844	2009-10-15	Not Specified	26	258.11000	0.10	Express Air	9.95	9.99	4.78
23524	175765	76162149	2009-04-28	High	46	2461.23000	0.06	Regular Air	748.20	55.48	14.30
20805	857575	76162149	2011-01-10	High	3	17.70000	0.06	Regular Air	-10.37	4.28	4.79
47171	102789	76162149	2010-01-07	Medium	21	147.16000	0.01	Regular Air	-92.55	6.48	8.40
52673	352478	50111887	2012-05-08	Medium	4	26.41000	0.05	Regular Air	-16.53	5.18	5.74
7845	1087413	57347993	2009-12-13	Critical	45	2145.05000	0.07	Express Air	1012.67	48.94	5.86
50055	1054832	61555104	2012-10-18	Medium	11	75.79000	0.09	Regular Air	-18.77	6.68	4.91
29058	202436	102101268	2010-01-03	High	43	287.61000	0.02	Regular Air	-101.50	6.48	6.35
16518	373891	74757853	2012-09-29	Critical	4	80.29000	0.03	Regular Air	-6.57	18.97	5.21
56291	5889	6794165	2012-09-17	Not Specified	25	377.37000	0.04	Regular Air	151.40	15.04	1.97
46375	940550	19360668	2010-08-26	Medium	24	905.32000	0.02	Regular Air	389.07	35.44	5.09
24067	414906	84624337	2012-08-22	High	19	120.56000	0.07	Regular Air	-79.35	5.98	7.50
2209	1010521	61746358	2012-07-09	High	1	5.68000	0.02	Regular Air	-1.82	4.76	0.88
45156	734492	69981415	2011-02-12	Low	35	238.08000	0.07	Regular Air	31.65	6.75	2.99
2852	1017940	69981415	2010-01-15	Critical	10	74.87000	0.02	Regular Air	-43.97	6.48	8.19
19556	985033	10407796	2010-12-30	Not Specified	22	1131.93000	0.09	Regular Air	469.69	55.98	4.86
32803	996641	10136898	2011-12-16	Medium	49	371.95000	0.08	Express Air	-10.33	7.84	4.71
27680	160229	24223712	2010-01-26	Critical	19	137.02000	0.01	Regular Air	-46.89	6.48	6.60
57376	541296	19544810	2011-06-19	Critical	44	442.72000	0.07	Regular Air	-168.38	10.52	7.94
47078	371815	25540872	2010-04-19	Medium	20	98.57000	0.07	Regular Air	-49.64	4.98	5.02
23555	781122	67539279	2012-12-11	High	5	284.45250	0.06	Regular Air	-254.78	65.99	8.99
34434	468575	63210192	2011-05-09	Not Specified	16	32.35000	0.08	Regular Air	-63.19	1.80	4.79
8960	690859	91844273	2010-06-05	Medium	46	4335.34000	0.07	Express Air	524.09	99.99	19.99
42081	657298	91844273	2011-01-10	Low	3	32.49000	0.08	Regular Air	-5.05	10.94	1.39
42081	352478	91844273	2011-01-10	Low	36	188.34000	0.04	Regular Air	-110.16	5.18	5.74
36803	364275	20566789	2012-08-04	Not Specified	2	103.10500	0.09	Regular Air	-316.32	65.99	2.50
14471	938591	20566789	2011-05-26	Not Specified	42	286.73000	0.05	Regular Air	-141.51	6.48	7.49
46624	317100	36255546	2010-04-26	Not Specified	12	54.86000	0.09	Regular Air	-50.60	4.28	6.72
17959	267787	43644616	2012-09-09	Medium	28	1201.68000	0.01	Regular Air	146.80	40.99	19.99
51140	403940	81275177	2012-09-14	Low	14	626.33000	0.01	Regular Air	24.56	45.19	1.99
53476	940550	5044115	2009-06-11	Not Specified	14	481.40000	0.04	Regular Air	150.72	35.44	5.09
16961	886377	7345328	2009-01-06	Not Specified	34	1089.59000	0.01	Regular Air	433.24	30.98	5.09
17543	265285	7345328	2012-05-25	Critical	1	15.73000	0.09	Regular Air	-9.17	6.48	9.54
17543	1021964	7345328	2012-05-25	Critical	35	1041.74000	0.10	Regular Air	-51.74	30.98	17.08
19140	655557	61795149	2009-09-30	Medium	47	314.00000	0.07	Regular Air	-66.04	6.54	5.27
1444	538069	85401643	2009-12-05	Medium	25	772.24000	0.07	Regular Air	181.98	30.98	8.74
3778	403940	92103421	2010-05-25	Critical	12	557.03000	0.04	Regular Air	8.95	45.19	1.99
3778	904715	92103421	2010-05-25	Critical	3	26.53000	0.05	Regular Air	-15.00	6.68	6.92
59553	103518	31509023	2010-11-12	Not Specified	15	171.57000	0.04	Regular Air	12.50	11.34	5.01
23522	723460	59235527	2011-04-11	Critical	36	233.38000	0.10	Regular Air	-180.17	6.48	8.73
44613	695399	22470862	2010-08-30	High	34	1911.69000	0.07	Regular Air	939.43	55.98	5.15
44613	191428	22470862	2010-08-30	High	45	245.55000	0.03	Regular Air	-227.25	5.28	8.16
43745	712492	104907203	2010-11-01	Low	41	260.64000	0.08	Regular Air	-106.21	6.68	6.15
58725	598953	84599405	2010-05-20	Not Specified	20	148.31000	0.03	Regular Air	37.33	7.04	2.17
39492	721136	31353881	2011-04-17	Not Specified	40	169.48000	0.08	Regular Air	-134.76	4.28	5.68
38372	949585	18467123	2010-05-15	High	33	310.99000	0.07	Regular Air	106.45	9.68	2.03
1444	345717	48928701	2009-12-05	Medium	2	21.44000	0.02	Regular Air	-13.67	6.48	8.74
