ProductID	ProductName	ProductCategory	ProductSubCategory	ProductContainer	ProductBaseMargin
985540	"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"	Office Supplies	Binders and Binder Accessories	Small Box	0.38
953860	"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""	Office Supplies	Binders and Binder Accessories	Small Box	0.39
249175	Presstex Flexible Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.35
479758	Prismacolor Color Pencil Set	Office Supplies	Pens & Art Supplies	Wrap Bag	0.44
492902	Project Tote Personal File	Office Supplies	Storage & Organization	Small Box	0.56
668688	Quality Park Security Envelopes	Office Supplies	Envelopes	Small Box	0.38
616627	"Quartet Alpha¨ White Chalk, 12/Pack"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.38
575546	"Quartet Omega¨ Colored Chalk, 12/Pack"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.38
984757	R280	Technology	Telephones and Communication	Small Box	0.55
500747	R289LX	Technology	Telephones and Communication	Small Box	0.57
671330	R380	Technology	Telephones and Communication	Small Box	0.58
836171	"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""	Office Supplies	Paper	Wrap Bag	0.39
797793	Recycled Eldon Regeneration Jumbo File	Office Supplies	Storage & Organization	Small Box	0.57
266765	"Recycled Interoffice Envelopes with Re-Use-A-Seal¨ Closure, 10 x 13"	Office Supplies	Envelopes	Small Box	0.38
470802	"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"	Office Supplies	Envelopes	Small Box	0.35
1041463	Recycled Premium Regency Composition Covers	Office Supplies	Binders and Binder Accessories	Small Box	0.36
525375	Recycled Steel Personal File for Standard File Folders	Office Supplies	Storage & Organization	Small Box	0.59
510440	"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"	Office Supplies	Paper	Wrap Bag	0.35
990083	Rediform S.O.S. Phone Message Books	Office Supplies	Paper	Wrap Bag	0.36
334736	"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"	Office Supplies	Paper	Wrap Bag	0.36
786593	Regeneration Desk Collection	Furniture	Office Furnishings	Small Box	0.41
489579	Revere Boxed Rubber Bands by Revere	Office Supplies	Rubber Bands	Wrap Bag	0.83
468265	Riverleaf Stik-Withit¨ Designer Note Cubes¨	Office Supplies	Paper	Wrap Bag	0.39
952554	Riverside Furniture Stanwyck Manor Table Series	Furniture	Tables	Jumbo Box	0.78
751161	"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"	Furniture	Bookcases	Jumbo Box	0.62
553905	Rogers Handheld Barrel Pencil Sharpener	Office Supplies	Pens & Art Supplies	Small Pack	0.58
331004	Rogers¨ Profile Extra Capacity Storage Tub	Office Supplies	Storage & Organization	Small Box	0.81
914855	Round Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.38
161247	Round Specialty Laser Printer Labels	Office Supplies	Labels	Small Box	0.38
428687	Rubber Band Ball	Office Supplies	Rubber Bands	Wrap Bag	0.83
221286	"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"	Furniture	Office Furnishings	Medium Box	0.69
288283	"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"	Furniture	Bookcases	Jumbo Box	0.66
1007862	Rush Hierlooms Collection Rich Wood Bookcases	Furniture	Bookcases	Jumbo Box	0.72
165300	SAFCO Arco Folding Chair	Furniture	Chairs & Chairmats	Large Box	0.00
701744	SAFCO Boltless Steel Shelving	Office Supplies	Storage & Organization	Large Box	0.00
126366	"SAFCO Commercial Wire Shelving, Black"	Office Supplies	Storage & Organization	Large Box	0.00
752212	Safco Contoured Stacking Chairs	Furniture	Chairs & Chairmats	Large Box	0.00
715054	SAFCO Folding Chair Trolley	Furniture	Chairs & Chairmats	Medium Box	0.00
1064589	Safco Industrial Wire Shelving	Office Supplies	Storage & Organization	Large Box	0.00
910598	"SAFCO Mobile Desk Side File, Wire Frame"	Office Supplies	Storage & Organization	Small Box	0.00
703917	SAFCO Optional Arm Kit for Workspace¨ Cribbage Stacking Chair	Furniture	Chairs & Chairmats	Medium Box	0.00
37176	"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"	Furniture	Tables	Jumbo Drum	0.00
248300	"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"	Furniture	Bookcases	Jumbo Box	0.00
930243	Sanford 52201 APSCO Electric Pencil Sharpener	Office Supplies	Pens & Art Supplies	Small Pack	0.59
545294	"Sanford Colorific Colored Pencils, 12/Box"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.55
526942	"Sanford Colorific¨ Eraseable Coloring Pencils, 12 Count"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.42
672413	"Sanford EarthWrite¨ Recycled Pencils, Medium Soft, #2"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.57
475614	Sanford Liquid Accent Highlighters	Office Supplies	Pens & Art Supplies	Wrap Bag	0.48
853927	SANFORD Liquid Accentª Tank-Style Highlighters	Office Supplies	Pens & Art Supplies	Wrap Bag	0.54
942547	SANFORD Major Accentª Highlighters	Office Supplies	Pens & Art Supplies	Wrap Bag	0.47
317714	Sanford Pocket Accent¨ Highlighters	Office Supplies	Pens & Art Supplies	Wrap Bag	0.42
798361	"Sanford Prismacolor¨ Professional Thick Lead Art Pencils, 36-Color Set"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.46
330570	"Sanford Uni-Blazerª View Highlighters, Chisel Tip, Yellow"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.41
409791	Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators	Office Supplies	Appliances	Jumbo Drum	0.59
967842	"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"	Office Supplies	Appliances	Jumbo Drum	0.57
642999	Satellite Sectional Post Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.39
778120	"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"	Furniture	Bookcases	Jumbo Box	0.71
698622	"Sauder Camden County Collection Libraries, Planked Cherry Finish"	Furniture	Bookcases	Jumbo Box	0.76
1030475	Sauder Camden County Collection Library	Furniture	Bookcases	Jumbo Box	0.65
525152	"Sauder Facets Collection Library, Sky Alder Finish"	Furniture	Bookcases	Jumbo Box	0.69
79342	"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"	Office Supplies	Storage & Organization	Jumbo Drum	0.65
698263	"Sauder Forest Hills Library, Woodland Oak Finish"	Furniture	Bookcases	Jumbo Box	0.77
828775	SC-3160	Technology	Telephones and Communication	Small Box	0.59
748835	SC7868i	Technology	Telephones and Communication	Small Box	0.55
219855	Security-Tint Envelopes	Office Supplies	Envelopes	Small Box	0.36
459865	Self-Adhesive Address Labels for Typewriters by Universal	Office Supplies	Labels	Small Box	0.38
573049	Self-Adhesive Removable Labels	Office Supplies	Labels	Small Box	0.37
957535	Self-Adhesive Ring Binder Labels	Office Supplies	Binders and Binder Accessories	Small Box	0.38
940440	Sensible Storage WireTech Storage Systems	Office Supplies	Storage & Organization	Large Box	0.80
701718	Serrated Blade or Curved Handle Hand Letter Openers	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	0.84
805551	"Seth Thomas 12"" Clock w/ Goldtone Case"	Furniture	Office Furnishings	Small Box	0.51
607634	"Seth Thomas 13 1/2"" Wall Clock"	Furniture	Office Furnishings	Small Box	0.54
390796	"Seth Thomas 14"" Putty-Colored Wall Clock"	Furniture	Office Furnishings	Small Box	0.54
487515	"Seth Thomas 8 1/2"" Cubicle Clock"	Furniture	Office Furnishings	Small Box	0.53
339698	Sharp 1540cs Digital Laser Copier	Technology	Copiers and Fax	Jumbo Drum	0.35
472903	Sharp AL-1530CS Digital Copier	Technology	Copiers and Fax	Large Box	0.36
250373	Sharp EL500L Fraction Calculator	Technology	Office Machines	Medium Box	0.39
991431	"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case"	Technology	Office Machines	Medium Box	0.39
674377	"SimpliFileª Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"	Office Supplies	Storage & Organization	Small Box	0.57
751465	"Situations Contoured Folding Chairs, 4/Set"	Furniture	Chairs & Chairmats	Jumbo Drum	0.60
98988	Smead Adjustable Mobile File Trolley with Lockable Top	Office Supplies	Storage & Organization	Small Box	0.58
609474	Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set	Office Supplies	Labels	Small Box	0.37
455222	"Snap-A-Way¨ Black Print Carbonless Ruled Speed Letter, Triplicate"	Office Supplies	Paper	Wrap Bag	0.38
701926	"Snap-A-Way¨ Black Print Carbonless Speed Message, No Reply Area, Duplicate"	Office Supplies	Paper	Wrap Bag	0.38
113085	"Sony IBM Color Diskettes, 25/Pack"	Technology	Computer Peripherals	Small Pack	0.61
994793	"Sony MFD2HD Formatted Diskettes, 10/Pack"	Technology	Computer Peripherals	Small Pack	0.71
200147	"Soundgear Copyboard Conference Phone, Optional Battery"	Technology	Office Machines	Medium Box	0.37
852337	Soundgear TeleForum DX Desktop Conference Phone	Technology	Office Machines	Medium Box	0.38
632964	SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp	Technology	Telephones and Communication	Medium Box	0.56
674000	Southworth 25% Cotton Antique Laid Paper & Envelopes	Office Supplies	Paper	Small Box	0.40
999980	Southworth 25% Cotton Linen-Finish Paper & Envelopes	Office Supplies	Paper	Small Box	0.40
410393	Southworth 25% Cotton Premium Laser Paper and Envelopes	Office Supplies	Paper	Small Box	0.37
761908	Southworth Structures Collectionª	Office Supplies	Paper	Small Box	0.35
462054	Space Solutions Commercial Steel Shelving	Office Supplies	Storage & Organization	Large Box	0.80
632743	Space Solutionsª Industrial Galvanized Steel Shelving.	Office Supplies	Storage & Organization	Large Box	0.83
1023942	"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2"""	Office Supplies	Paper	Wrap Bag	0.38
841268	Spiral Phone Message Books with Labels by Adams	Office Supplies	Paper	Wrap Bag	0.36
254988	"Stacking Tray, Side-Loading, Legal, Smoke"	Furniture	Office Furnishings	Small Box	0.54
294769	Standard Lineª ÒWhile You Were OutÓ Hardbound Telephone Message Book	Office Supplies	Paper	Wrap Bag	0.39
806839	Stanley Bostitch Contemporary Electric Pencil Sharpeners	Office Supplies	Pens & Art Supplies	Small Pack	0.57
438316	Staples #10 Colored Envelopes	Office Supplies	Envelopes	Small Box	0.38
844963	Staples 1 Part Blank Computer Paper	Office Supplies	Paper	Small Box	0.36
545992	"Staples 10"" Round Wall Clock"	Furniture	Office Furnishings	Small Box	0.41
945371	Staples 4 Outlet Surge Protector	Office Supplies	Appliances	Small Box	0.58
607882	Staples 6 Outlet Surge	Office Supplies	Appliances	Small Box	0.58
325508	Staples Battery-Operated Desktop Pencil Sharpener	Office Supplies	Pens & Art Supplies	Small Pack	0.60
497806	Staples Brown Kraft Recycled Clasp Envelopes	Office Supplies	Envelopes	Small Box	0.35
175764	Staples Bulk Pack Metal Binder Clips	Office Supplies	Rubber Bands	Wrap Bag	0.35
200320	Staples Bulldog Clip	Office Supplies	Rubber Bands	Wrap Bag	0.39
389962	Staples Colored Bar Computer Paper	Office Supplies	Paper	Small Box	0.38
888317	Staples Colored Interoffice Envelopes	Office Supplies	Envelopes	Small Box	0.36
766319	Staples Copy Paper (20Lb. and 84 Bright)	Office Supplies	Paper	Small Box	0.38
780918	Staples File Caddy	Office Supplies	Storage & Organization	Small Box	0.57
102816	Staples Gold Paper Clips	Office Supplies	Rubber Bands	Wrap Bag	0.39
430465	Staples Metal Binder Clips	Office Supplies	Rubber Bands	Wrap Bag	0.39
1031140	Staples Paper Clips	Office Supplies	Rubber Bands	Wrap Bag	0.38
148598	"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack"	Office Supplies	Pens & Art Supplies	Wrap Bag	0.40
1057069	Staples Plastic Wall Frames	Furniture	Office Furnishings	Small Box	0.41
223319	Staples Premium Bright 1-Part Blank Computer Paper	Office Supplies	Paper	Small Box	0.38
864642	Staples Pushpins	Office Supplies	Rubber Bands	Wrap Bag	0.50
361692	Staples SlimLine Pencil Sharpener	Office Supplies	Pens & Art Supplies	Small Pack	0.60
209997	Staples Standard Envelopes	Office Supplies	Envelopes	Small Box	0.38
864079	Staples Surge Protector 6 outlet	Office Supplies	Appliances	Small Box	0.58
866383	Staples Vinyl Coated Paper Clips	Office Supplies	Rubber Bands	Wrap Bag	0.39
380477	"Staples Vinyl Coated Paper Clips, 800/Box"	Office Supplies	Rubber Bands	Wrap Bag	0.40
245758	"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack"	Office Supplies	Paper	Wrap Bag	0.36
357719	Staples¨ General Use 3-Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.37
992059	StarTAC 3000	Technology	Telephones and Communication	Small Box	0.59
746290	StarTAC 6500	Technology	Telephones and Communication	Small Box	0.59
967595	StarTAC 7760	Technology	Telephones and Communication	Small Box	0.59
1037740	StarTAC 7797	Technology	Telephones and Communication	Small Box	0.55
434079	StarTAC 8000	Technology	Telephones and Communication	Small Box	0.60
977308	StarTAC Analog	Technology	Telephones and Communication	Small Box	0.60
664514	StarTAC Series	Technology	Telephones and Communication	Small Box	0.55
123797	StarTAC ST7762	Technology	Telephones and Communication	Small Box	0.57
161867	StarTAC ST7868	Technology	Telephones and Communication	Small Box	0.55
316838	Steel Personal Filing/Posting Tote	Office Supplies	Storage & Organization	Small Box	0.58
216626	Sterilite Officeware Hinged File Box	Office Supplies	Storage & Organization	Small Box	0.58
705403	Sterling Rubber Bands by Alliance	Office Supplies	Rubber Bands	Wrap Bag	0.85
593359	Stockwell Push Pins	Office Supplies	Rubber Bands	Wrap Bag	0.52
72789	Storex Dura Proª Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.38
272408	Storex DuraTech Recycled Plastic Frosted Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.35
227306	"Strathmore #10 Envelopes, Ultimate White"	Office Supplies	Envelopes	Small Box	0.36
1029403	Strathmore Photo Mount Cards	Office Supplies	Paper	Small Box	0.39
704958	"Super Bands, 12/Pack"	Office Supplies	Rubber Bands	Wrap Bag	0.82
382748	Super Decoflex Portable Personal File	Office Supplies	Storage & Organization	Small Box	0.57
255922	Surelockª Post Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.35
609559	T18	Technology	Telephones and Communication	Small Box	0.57
784832	T193	Technology	Telephones and Communication	Small Box	0.57
538394	T28 WORLD	Technology	Telephones and Communication	Small Box	0.60
101065	T39m	Technology	Telephones and Communication	Small Box	0.55
908570	T60	Technology	Telephones and Communication	Small Box	0.56
886808	T61	Technology	Telephones and Communication	Small Box	0.56
973228	T65	Technology	Telephones and Communication	Small Box	0.56
314388	Talkabout T8097	Technology	Telephones and Communication	Small Box	0.58
623868	Talkabout T8367	Technology	Telephones and Communication	Small Box	0.56
760927	Targus USB Numeric Keypad	Technology	Computer Peripherals	Small Box	0.74
219708	TDK 4.7GB DVD-R	Technology	Computer Peripherals	Small Pack	0.41
491548	"TDK 4.7GB DVD-R Spindle, 15/Pack"	Technology	Computer Peripherals	Small Pack	0.42
131747	TDK 4.7GB DVD+RW	Technology	Computer Peripherals	Small Pack	0.49
707900	"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""	Office Supplies	Paper	Wrap Bag	0.39
444836	"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""	Office Supplies	Paper	Wrap Bag	0.39
453581	Telescoping Adjustable Floor Lamp	Furniture	Office Furnishings	Large Box	0.60
485887	"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"	Furniture	Office Furnishings	Medium Box	0.65
724251	Tenex Antistatic Computer Chair Mats	Furniture	Office Furnishings	Medium Box	0.75
381085	Tenex B1-RE Series Chair Mats for Low Pile Carpets	Furniture	Office Furnishings	Wrap Bag	0.68
802024	"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"	Furniture	Office Furnishings	Wrap Bag	0.78
612619	"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49"""	Furniture	Office Furnishings	Medium Box	0.65
934862	"Tenex File Box, Personal Filing Tote with Lid, Black"	Office Supplies	Storage & Organization	Small Box	0.59
1018236	"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"	Office Supplies	Storage & Organization	Small Box	0.60
747572	"Tenex Personal Project File with Scoop Front Design, Black"	Office Supplies	Storage & Organization	Small Box	0.59
203328	"Tenex Personal Self-Stacking Standard File Box, Black/Gray"	Office Supplies	Storage & Organization	Small Box	0.58
161786	"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48"""	Furniture	Office Furnishings	Medium Box	0.64
572974	Tennsco Commercial Shelving	Office Supplies	Storage & Organization	Large Box	0.84
299699	Tennsco Double-Tier Lockers	Office Supplies	Storage & Organization	Jumbo Drum	0.72
845612	Tennsco Industrial Shelving	Office Supplies	Storage & Organization	Large Box	0.83
947094	"Tennsco Lockers, Gray"	Office Supplies	Storage & Organization	Jumbo Drum	0.78
945963	"Tennsco Lockers, Sand"	Office Supplies	Storage & Organization	Jumbo Drum	0.61
795486	Tennsco Regal Shelving Units	Office Supplies	Storage & Organization	Large Box	0.82
587889	"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"	Office Supplies	Storage & Organization	Large Box	0.80
1002941	"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"	Office Supplies	Storage & Organization	Large Box	0.84
452225	"Tensor ""Hersey Kiss"" Styled Floor Lamp"	Furniture	Office Furnishings	Large Box	0.73
228599	Tensor Computer Mounted Lamp	Furniture	Office Furnishings	Large Box	0.58
217793	TI 30X Scientific Calculator	Technology	Office Machines	Medium Box	0.36
191273	TI 36X Solar Scientific Calculator	Technology	Office Machines	Medium Box	0.38
861428	Timeport L7089	Technology	Telephones and Communication	Small Box	0.58
1049864	TIMEPORT P8767	Technology	Telephones and Communication	Small Box	0.57
240546	TimeportP7382	Technology	Telephones and Communication	Small Box	0.56
467302	"TOPS Money Receipt Book, Consecutively Numbered in Red,"	Office Supplies	Paper	Wrap Bag	0.40
829409	"TOPS Voice Message Log Book, Flash Format"	Office Supplies	Paper	Wrap Bag	0.36
455572	"Trav-L-File Heavy-Duty Shuttle II, Black"	Office Supplies	Storage & Organization	Small Box	0.55
511714	Trimflexª Flexible Post Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.37
226603	Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection	Office Supplies	Appliances	Small Box	0.56
181963	Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge	Office Supplies	Appliances	Small Box	0.59
928702	Tuff Stuffª Recycled Round Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.36
523179	Turquoise Lead Holder with Pocket Clip	Office Supplies	Pens & Art Supplies	Wrap Bag	0.52
1029312	"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray"	Office Supplies	Envelopes	Small Box	0.40
1039077	"Tyvek ¨ Top-Opening Peel & Seel Envelopes, Plain White"	Office Supplies	Envelopes	Small Box	0.38
954683	"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"	Office Supplies	Envelopes	Small Box	0.38
639545	Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes	Office Supplies	Envelopes	Small Box	0.40
287133	U.S. Robotics 56K Internet Call Modem	Technology	Computer Peripherals	Small Box	0.50
522924	Ultra Commercial Grade Dual Valve Door Closer	Furniture	Office Furnishings	Wrap Bag	0.53
541296	Ultra Door Pull Handle	Furniture	Office Furnishings	Small Pack	0.52
84722	Ultra Door Push Plate	Furniture	Office Furnishings	Small Pack	0.52
582737	UniKeepª View Case Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.39
781408	Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)	Office Supplies	Paper	Small Box	0.36
538736	Unpadded Memo Slips	Office Supplies	Paper	Wrap Bag	0.35
690859	US Robotics 56K V.92 External Faxmodem	Technology	Computer Peripherals	Small Box	0.52
632804	US Robotics 56K V.92 Internal PCI Faxmodem	Technology	Computer Peripherals	Small Box	0.45
781122	V 3600 Series	Technology	Telephones and Communication	Small Box	0.58
854031	V2397	Technology	Telephones and Communication	Small Box	0.58
412186	V3682	Technology	Telephones and Communication	Small Box	0.59
925995	V66	Technology	Telephones and Communication	Small Box	0.59
550577	V70	Technology	Telephones and Communication	Small Box	0.59
364275	V8160	Technology	Telephones and Communication	Small Box	0.56
606403	V8162	Technology	Telephones and Communication	Small Box	0.56
136776	Verbatim 4.7GB DVD-R	Technology	Computer Peripherals	Small Pack	0.41
939190	"Verbatim DVD Rewritable Disc, Single-Sided, 4.7GB"	Technology	Computer Peripherals	Small Pack	0.55
982190	Verbatim DVD-R 4.7GB authoring disc	Technology	Computer Peripherals	Small Pack	0.51
937092	"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel"	Technology	Computer Peripherals	Small Pack	0.43
958232	"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle"	Technology	Computer Peripherals	Small Pack	0.49
247078	"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS"	Technology	Computer Peripherals	Small Pack	0.50
403940	"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus"	Technology	Computer Peripherals	Small Pack	0.55
604095	Vinyl Sectional Post Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.35
641174	VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine	Technology	Telephones and Communication	Medium Box	0.57
73356	Wausau Papers Astrobrights¨ Colored Envelopes	Office Supplies	Envelopes	Small Box	0.36
236787	Westinghouse Clip-On Gooseneck Lamps	Furniture	Office Furnishings	Large Box	0.59
752280	"Westinghouse Floor Lamp with Metal Mesh Shade, Black"	Furniture	Office Furnishings	Jumbo Drum	0.62
279111	"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle"	Office Supplies	Paper	Wrap Bag	0.36
657298	"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"	Office Supplies	Envelopes	Small Box	0.35
267787	"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"	Office Supplies	Paper	Small Box	0.36
5889	White GlueTop Scratch Pads	Office Supplies	Paper	Wrap Bag	0.39
630857	Wilson Jones ÒSnapÓ Scratch Pad Binder Tool for Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.40
99546	"Wilson Jones 1"" Hanging DublLock¨ Ring Binders"	Office Supplies	Binders and Binder Accessories	Small Box	0.37
500519	Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.38
923732	Wilson Jones Custom Binder Spines & Labels	Office Supplies	Binders and Binder Accessories	Small Box	0.36
734492	Wilson Jones DublLock¨ D-Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.35
468575	Wilson Jones Easy Flow IIª Sheet Lifters	Office Supplies	Binders and Binder Accessories	Small Box	0.37
464694	"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"	Office Supplies	Binders and Binder Accessories	Small Box	0.36
523991	"Wilson Jones Hanging View Binder, White, 1"""	Office Supplies	Binders and Binder Accessories	Small Box	0.39
352478	Wilson Jones Impact Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.36
450484	"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"	Office Supplies	Binders and Binder Accessories	Small Box	0.37
841805	Wilson Jones Standard D-Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.38
601310	Wilson Jones Suede Grain Vinyl Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.36
276012	Wilson Jones Turn Tabs Binder Tool for Ring Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.39
655557	Wilson Jones¨ Four-Pocket Poly Binders	Office Supplies	Binders and Binder Accessories	Small Box	0.36
812196	"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"	Office Supplies	Paper	Wrap Bag	0.36
675603	"Wirebound Message Book, 4 per Page"	Office Supplies	Paper	Wrap Bag	0.36
598953	"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"	Office Supplies	Paper	Wrap Bag	0.38
764895	"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"	Office Supplies	Paper	Wrap Bag	0.36
79826	"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"	Office Supplies	Paper	Wrap Bag	0.38
363937	"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"	Office Supplies	Paper	Wrap Bag	0.38
949585	"Wirebound Service Call Books, 5 1/2"" x 4"""	Office Supplies	Paper	Wrap Bag	0.37
1010521	Wirebound Voice Message Log Book	Office Supplies	Paper	Wrap Bag	0.39
852845	X-Rackª File for Hanging Folders	Office Supplies	Storage & Organization	Small Box	0.59
103518	Xerox 188	Office Supplies	Paper	Small Box	0.36
574567	Xerox 1880	Office Supplies	Paper	Small Box	0.38
50374	Xerox 1881	Office Supplies	Paper	Small Box	0.38
196575	Xerox 1882	Office Supplies	Paper	Small Box	0.36
155893	Xerox 1883	Office Supplies	Paper	Small Box	0.39
433913	Xerox 1885	Office Supplies	Paper	Small Box	0.37
373891	Xerox 1887	Office Supplies	Paper	Small Box	0.37
215636	Xerox 1888	Office Supplies	Paper	Small Box	0.37
905789	Xerox 1891	Office Supplies	Paper	Small Box	0.38
600953	Xerox 1892	Office Supplies	Paper	Small Box	0.36
709916	Xerox 1893	Office Supplies	Paper	Small Box	0.36
307544	Xerox 1894	Office Supplies	Paper	Small Box	0.37
715760	Xerox 1895	Office Supplies	Paper	Small Box	0.40
87058	Xerox 1896	Office Supplies	Paper	Small Box	0.40
239066	Xerox 1897	Office Supplies	Paper	Small Box	0.36
904715	Xerox 1898	Office Supplies	Paper	Small Box	0.37
672421	Xerox 1899	Office Supplies	Paper	Small Box	0.36
886377	Xerox 19	Office Supplies	Paper	Small Box	0.40
994750	Xerox 190	Office Supplies	Paper	Small Box	0.38
337774	Xerox 1903	Office Supplies	Paper	Small Box	0.36
813690	Xerox 1904	Office Supplies	Paper	Small Box	0.36
265285	Xerox 1905	Office Supplies	Paper	Small Box	0.37
373161	Xerox 1906	Office Supplies	Paper	Small Box	0.38
830130	Xerox 1907	Office Supplies	Paper	Small Box	0.38
985033	Xerox 1908	Office Supplies	Paper	Small Box	0.36
329142	Xerox 191	Office Supplies	Paper	Small Box	0.38
985428	Xerox 1910	Office Supplies	Paper	Small Box	0.37
1087413	Xerox 1916	Office Supplies	Paper	Small Box	0.35
536441	Xerox 1917	Office Supplies	Paper	Small Box	0.38
645110	Xerox 1919	Office Supplies	Paper	Small Box	0.36
414906	Xerox 1920	Office Supplies	Paper	Small Box	0.40
584472	Xerox 1922	Office Supplies	Paper	Small Box	0.36
165314	Xerox 1923	Office Supplies	Paper	Small Box	0.37
394308	Xerox 1924	Office Supplies	Paper	Small Box	0.36
731168	Xerox 1926	Office Supplies	Paper	Small Box	0.38
317100	Xerox 1927	Office Supplies	Paper	Small Box	0.40
736435	Xerox 1928	Office Supplies	Paper	Small Box	0.40
253064	Xerox 1929	Office Supplies	Paper	Small Box	0.39
591346	Xerox 193	Office Supplies	Paper	Small Box	0.36
694962	Xerox 1930	Office Supplies	Paper	Small Box	0.36
940550	Xerox 1932	Office Supplies	Paper	Small Box	0.38
