OrderID,OrderDate,Region,Category,Product,ShipMode,Quantity,Sales,Discount,Profit
49767,2010-11-08,West,Technology,Canon MP100DHII Printing Calculator,Regular Air,39,5196.19000,0.10,2052.13
59491,2012-03-24,Prarie,Office Supplies,GBC Plastic Binding Combs,Regular Air,6,57.90000,0.03,-48.14
8162,2009-10-07,Quebec,Office Supplies,"Fellowes Strictly Business¨ Drawer File, Letter/Legal Size",Regular Air,42,5450.60000,0.10,10.86
9829,2011-12-08,Prarie,Office Supplies,GBC Linen Binding Covers,Regular Air,23,750.39000,0.04,133.71
24384,2011-03-26,Prarie,Technology,CF 688,Regular Air,20,2458.24250,0.10,110.54
24384,2011-03-26,Prarie,Office Supplies,Fellowes Staxonsteel¨ Drawer Files,Regular Air,21,3981.23000,0.07,294.94
51044,2012-01-18,Prarie,Furniture,"Global Deluxe Stacking Chair, Gray",Delivery Truck,26,1333.18000,0.07,120.01
12067,2010-02-04,Prarie,Furniture,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Regular Air,6,58.84000,0.05,4.29
30567,2009-01-14,Prarie,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Express Air,3,38.71000,0.01,23.00
12067,2010-02-04,Prarie,Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Regular Air,12,1211.72000,0.04,587.84
293,2012-10-01,Nunavut,Office Supplies,"Cardinal Slant-D¨ Ring Binder, Heavy Gauge Vinyl",Regular Air,27,244.57000,0.01,46.71
8388,2012-02-23,Ontario,Office Supplies,Fellowes Binding Cases,Regular Air,37,434.11000,0.02,24.85
15397,2010-02-06,Ontario,Technology,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Express Air,42,223.33000,0.00,-111.89
14119,2010-05-31,Ontario,Furniture,"Eldon¨ Image Series Desk Accessories, Burgundy",Regular Air,24,103.11000,0.06,-95.41
27141,2010-02-04,Prarie,Furniture,"Eldon Expressionsª Desk Accessory, Wood Photo Frame, Mahogany",Regular Air,25,495.80000,0.03,107.82
49760,2011-10-01,Prarie,Furniture,Coloredge Poster Frame,Regular Air,3,44.84000,0.09,37.74
49760,2011-10-01,Prarie,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,Express Air,38,710.33000,0.09,62.53
59809,2011-03-08,Prarie,Office Supplies,Fellowes Binding Cases,Regular Air,12,138.67000,0.08,-9.72
6982,2011-11-16,Nunavut,Furniture,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Delivery Truck,5,544.41000,0.09,-338.27
3845,2012-04-25,West,Furniture,Document Clip Frames,Regular Air,15,123.91000,0.09,39.04
13282,2012-05-09,West,Technology,Fellowes EZ Multi-Media Keyboard,Regular Air,22,763.85000,0.09,-126.60
19777,2012-10-19,Ontario,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Regular Air,22,321.91000,0.06,-24.96
19777,2012-10-19,Ontario,Office Supplies,GBC Recycled Regency Composition Covers,Regular Air,2,132.96000,0.05,-61.88
5957,2010-12-26,Atlantic,Furniture,Bush Mission Pointe Library,Delivery Truck,3,536.38000,0.03,-258.80
48615,2012-12-03,Ontario,Furniture,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro¨ Back, 8-1/2x11, 25/Bx",Regular Air,8,464.66000,0.04,219.02
26145,2011-07-04,Ontario,Furniture,"Eldon¨ Expressionsª Wood and Plastic Desk Accessories, Oak",Regular Air,49,510.15000,0.04,-362.11
24576,2012-12-11,West,Furniture,DAX Clear Channel Poster Frame,Regular Air,10,152.84000,0.05,38.02
28737,2011-10-03,Yukon,Office Supplies,"Elite 5"" Scissors",Regular Air,50,413.37000,0.04,-224.41
3649,2009-07-05,Yukon,Office Supplies,GBC Instant Indexª System for Binding Systems,Regular Air,8,79.42000,0.01,-15.46
38598,2009-08-15,West,Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Regular Air,24,324.97000,0.07,113.98
47367,2011-04-16,West,Office Supplies,Durable Pressboard Binders,Regular Air,7,27.99000,0.06,-0.17
39744,2009-07-06,Quebec,Technology,CF 688,Regular Air,41,5636.30750,0.04,1595.67
24960,2011-01-27,Ontario,Technology,Fellowes EZ Multi-Media Keyboard,Express Air,48,1760.35000,0.01,-17.08
58113,2012-02-01,Ontario,Office Supplies,GBC VeloBinder Strips,Regular Air,48,362.71000,0.07,-88.95
32869,2009-03-27,Atlantic,Furniture,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Regular Air,49,2470.84000,0.05,25.04
1637,2011-02-07,Yukon,Office Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Regular Air,47,1348.57000,0.08,19.57
47108,2009-10-15,Atlantic,Technology,Canon P1-DHIII Palm Printing Calculator,Regular Air,7,131.55000,0.06,-43.74
47171,2010-01-07,Ontario,Furniture,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Delivery Truck,32,6982.87000,0.05,875.55
20805,2011-01-10,Ontario,Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",Regular Air,35,418.34000,0.08,73.57
55847,2009-07-20,Prarie,Office Supplies,GBC Standard Plastic Binding Systems' Combs,Regular Air,21,133.15000,0.05,-51.43
38048,2010-01-24,Quebec,Furniture,DAX Cubicle Frames - 8x10,Regular Air,47,279.01000,0.05,-136.84
29761,2012-07-03,West,Furniture,Eldon Expressions Mahogany Wood Desk Collection,Regular Air,19,123.67000,0.03,-34.17
9249,2010-05-19,West,Office Supplies,"Companion Letter/Legal File, Black",Regular Air,42,1546.80000,0.07,25.51
6112,2009-08-23,Prarie,Furniture,BPI Conference Tables,Delivery Truck,10,1597.37000,0.02,-533.69
23619,2012-12-21,Atlantic,Furniture,Eldon Expressions Mahogany Wood Desk Collection,Regular Air,45,285.91000,0.02,-104.99
9537,2011-02-13,Atlantic,Furniture,Bush Mission Pointe Library,Delivery Truck,6,906.02000,0.10,-382.38
33505,2010-09-25,Ontario,Office Supplies,EcoTones¨ Memo Sheets,Regular Air,32,117.78000,0.09,20.82
8801,2012-08-10,West,Furniture,Eldon Cleatmat Plusª Chair Mats for High Pile Carpets,Express Air,32,2593.08000,0.00,-673.31
28033,2010-09-14,Ontario,Furniture,Global Ergonomic Managers Chair,Delivery Truck,16,2826.90000,0.07,337.29
31781,2009-01-16,Northwest Territories,Office Supplies,Fellowes Black Plastic Comb Bindings,Regular Air,46,249.02000,0.10,-282.61
26567,2009-09-04,Northwest Territories,Furniture,"GE 4 Foot Flourescent Tube, 40 Watt",Regular Air,22,338.52000,0.21,-17.75
38656,2012-08-10,Ontario,Furniture,Global Ergonomic Managers Chair,Delivery Truck,3,561.43000,0.07,-199.46
14115,2009-08-14,Ontario,Furniture,Eldon¨ 200 Classª Desk Accessories,Regular Air,24,158.78000,0.04,-38.38
56710,2010-05-11,Ontario,Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",Regular Air,34,479.84000,0.02,5.71
46119,2009-02-15,Atlantic,Furniture,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Delivery Truck,46,18824.42000,0.07,-575.35
46119,2009-02-15,Atlantic,Office Supplies,Durable Pressboard Binders,Regular Air,23,93.05000,0.03,15.27
44037,2012-06-28,Atlantic,Furniture,"Executive Impressions 14""",Regular Air,39,835.55000,0.07,326.43
10470,2012-05-04,West,Furniture,"Eldon¨ Expressionsª Wood Desk Accessories, Oak",Regular Air,35,246.98000,0.10,-94.78
53605,2010-08-03,Atlantic,Furniture,Eldon Econocleat¨ Chair Mats for Low Pile Carpets,Regular Air,1,74.31000,0.07,-73.10
19911,2011-10-06,Prarie,Technology,Canon MP41DH Printing Calculator,Regular Air,39,4859.37000,0.07,2472.32
19911,2011-10-06,Prarie,Furniture,Global Deluxe High-Back Office Chair in Storm,Delivery Truck,38,5349.21000,0.01,61.90
23297,2012-07-02,Yukon,Office Supplies,"Dual Level, Single-Width Filing Carts",Regular Air,34,5208.78000,0.05,1547.78
36803,2012-08-04,West,Furniture,Eldon¨ Wave Desk Accessories,Express Air,2,19.02000,0.05,10.73
21573,2012-04-25,Ontario,Furniture,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Regular Air,7,70.08000,0.00,8.02
51140,2012-09-14,Ontario,Office Supplies,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Regular Air,28,132.01000,0.04,-93.12
53476,2009-06-11,Ontario,Office Supplies,Fellowes Staxonsteel¨ Drawer Files,Express Air,42,8127.32000,0.01,1141.07
53894,2009-07-07,Atlantic,Furniture,Coloredge Poster Frame,Regular Air,47,691.52000,0.03,107.02
12096,2012-09-19,Northwest Territories,Furniture,Electrix Halogen Magnifier Lamp,Regular Air,23,4689.66000,0.01,2176.19
36001,2011-03-28,Northwest Territories,Office Supplies,GBC Binding covers,Regular Air,47,564.39000,0.09,51.82
32449,2012-12-09,West,Furniture,Bush Advantage Collection¨ Racetrack Conference Table,Delivery Truck,12,4887.14000,0.08,-694.33
21703,2009-03-02,Atlantic,Furniture,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Regular Air,20,1846.76000,0.03,3.14
17410,2010-09-01,Ontario,Office Supplies,"Elite 5"" Scissors",Regular Air,45,372.01000,0.07,-203.68
13476,2010-10-16,Ontario,Technology,Fellowes 17-key keypad for PS/2 interface,Regular Air,31,972.35000,0.05,10.96
10470,2012-05-04,Ontario,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Regular Air,8,137.26000,0.03,-54.61
1444,2009-12-05,Atlantic,Technology,Canon PC1060 Personal Laser Copier,Express Air,32,21717.36000,0.06,8249.86
54882,2011-02-06,Prarie,Office Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Regular Air,2,86.92000,0.03,-43.93
26464,2011-12-11,Yukon,Furniture,"Dana Fluorescent Magnifying Lamp, White, 36""",Regular Air,26,1280.65000,0.06,75.36
4230,2012-03-03,Yukon,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Regular Air,18,409.16000,0.05,21.96
34723,2012-12-09,Prarie,Technology,Epson DFX5000+ Dot Matrix Printer,Delivery Truck,4,6095.14000,0.06,-3001.28
37440,2010-06-23,Ontario,Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Regular Air,31,295.45000,0.03,-4.36
11014,2010-09-07,Yukon,Office Supplies,Fellowes Binding Cases,Regular Air,13,158.79000,0.05,1.16
23619,2012-12-21,Atlantic,Technology,Canon MP41DH Printing Calculator,Regular Air,7,1043.12000,0.06,-52.50
32902,2012-03-03,Quebec,Office Supplies,"Dixon Prang¨ Watercolor Pencils, 10-Color Set with Brush",Express Air,34,145.48000,0.03,32.43
59491,2012-03-24,Ontario,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,Regular Air,31,12470.31000,0.04,5528.50
36356,2011-12-25,West,Furniture,Hon Valutaskª Swivel Chairs,Delivery Truck,45,4768.59000,0.01,-593.80
58470,2011-06-08,West,Office Supplies,Kensington 4 Outlet MasterPiece¨ Compact Power Control Center,Regular Air,24,1811.55000,0.09,512.69
54342,2009-06-08,West,Technology,Gyration Ultra Cordless Optical Suite,Express Air,35,3439.39000,0.05,1057.62
56420,2011-07-24,West,Furniture,"Master Caster Door Stop, Brown",Regular Air,26,132.23000,0.07,22.25
42246,2012-04-26,Ontario,Technology,Micro Innovations Media Access Pro Keyboard,Regular Air,40,3060.37000,0.07,234.03
11362,2012-09-10,Atlantic,Technology,LX 677,Regular Air,25,2407.69300,0.04,424.14
12771,2009-01-17,Northwest Territories,Office Supplies,Newell 323,Regular Air,46,78.08000,0.01,-43.10
31393,2012-05-11,Northwest Territories,Furniture,Luxo Economy Swing Arm Lamp,Regular Air,4,97.57000,0.04,-27.31
27780,2012-10-20,West,Technology,"Memorex 80 Minute CD-R Spindle, 100/Pack",Regular Air,39,1678.34000,0.05,670.11
18432,2011-03-12,Atlantic,Office Supplies,Holmes Odor Grabber,Express Air,15,217.66000,0.10,-24.91
38084,2009-03-20,Ontario,Furniture,Nu-Dell Executive Frame,Regular Air,33,404.91000,0.06,65.63
5698,2009-05-20,West,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,Regular Air,15,297.05000,0.09,-16.89
57153,2009-05-26,Ontario,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Regular Air,9,106.05000,0.02,-14.52
51974,2011-01-26,Prarie,Office Supplies,Honeywell Enviracaire¨ Portable HEPA Air Cleaner for up to 10 x 16 Room,Regular Air,10,1290.37000,0.05,231.16
24646,2011-04-15,Prarie,Office Supplies,Newell 340,Regular Air,21,61.18000,0.00,6.85
29411,2012-04-06,Ontario,Technology,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Delivery Truck,38,15174.95000,0.02,7251.92
29411,2012-04-06,Ontario,Office Supplies,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Regular Air,29,67.87000,0.07,-112.54
38564,2009-11-02,Ontario,Technology,Microsoft Multimedia Keyboard,Regular Air,31,904.93000,0.08,-53.40
7461,2009-01-12,West,Furniture,Global Leather Executive Chair,Delivery Truck,12,4080.30000,0.05,593.79
13542,2009-03-08,Prarie,Furniture,"Global Leather and Oak Executive Chair, Black",Delivery Truck,11,3571.84000,0.01,403.81
12261,2010-10-23,Ontario,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Delivery Truck,12,2237.76000,0.10,151.86
12261,2010-10-23,Ontario,Office Supplies,"Hot File¨ 7-Pocket, Floor Stand",Regular Air,15,2746.57000,0.03,617.40
58598,2011-08-22,Ontario,Furniture,"Global Leather and Oak Executive Chair, Black",Delivery Truck,50,13608.83000,0.10,1342.93
11269,2012-05-26,Atlantic,Technology,i1000,Express Air,39,2083.05250,0.09,354.96
40134,2011-10-09,West,Technology,"Memorex 4.7GB DVD-RAM, 3/Pack",Regular Air,43,1461.10000,0.01,674.46
59776,2009-03-09,Prarie,Technology,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Delivery Truck,33,12215.43000,0.07,5255.45
28867,2011-07-22,Prarie,Office Supplies,Multicolor Computer Printout Paper,Regular Air,6,642.42000,0.03,80.01
7744,2009-11-17,Ontario,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,Regular Air,26,4286.55000,0.07,1416.70
34980,2010-08-02,West,Office Supplies,Home/Office Personal File Carts,Express Air,25,848.19000,0.06,120.02
28836,2010-10-24,Atlantic,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,Regular Air,7,1158.26000,0.06,170.08
26214,2011-11-20,Prarie,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Regular Air,41,1901.29000,0.08,870.80
36739,2009-10-08,Quebec,Office Supplies,Ibico Presentation Index for Binding Systems,Regular Air,16,68.04000,0.07,-55.52
35841,2011-05-08,Quebec,Technology,M3682,Regular Air,48,5163.01050,0.07,1448.33
8162,2009-10-07,Quebec,Technology,Motorola SB4200 Cable Modem,Regular Air,32,5618.40000,0.10,1314.12
55808,2011-02-14,Prarie,Furniture,"Global High-Back Leather Tilter, Burgundy",Delivery Truck,6,830.28000,0.00,-382.98
59969,2012-01-11,Prarie,Office Supplies,Hanging Personal Folder File,Regular Air,16,275.01000,0.00,-87.11
12067,2010-02-04,Prarie,Technology,iDEN i95,Regular Air,7,407.11600,0.08,-289.81
30567,2009-01-14,Prarie,Office Supplies,Newell 336,Regular Air,14,62.60000,0.02,7.32
3395,2009-10-29,West,Office Supplies,"Iris¨ 3-Drawer Stacking Bin, Black",Regular Air,29,623.02000,0.02,-255.66
8388,2012-02-23,Ontario,Furniture,"Master Giant Foot¨ Doorstop, Safety Yellow",Regular Air,39,290.30000,0.07,25.16
39589,2009-08-02,Ontario,Office Supplies,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Regular Air,42,577.42000,0.00,253.50
41634,2012-12-08,Prarie,Office Supplies,Hunt Boston¨ Vacuum Mount KS Pencil Sharpener,Regular Air,10,371.45000,0.01,17.73
3650,2012-05-27,Prarie,Furniture,Hon Multipurpose Stacking Arm Chairs,Delivery Truck,24,5207.50000,0.03,166.44
14951,2011-05-17,Prarie,Technology,Logitech Cordless Navigator Duo,Regular Air,34,2779.20000,0.02,889.57
3845,2012-04-25,West,Office Supplies,Hoover WindTunnelª Plus Canister Vacuum,Regular Air,9,3064.27000,0.09,294.39
11943,2010-04-07,West,Furniture,Novimex Turbo Task Chair,Delivery Truck,19,1270.73000,0.08,-425.72
42242,2009-04-01,Ontario,Technology,Gyration Ultra Cordless Optical Suite,Regular Air,15,1444.88000,0.10,236.61
37152,2011-05-22,Ontario,Furniture,Hon Comfortask¨ Task/Swivel Chairs,Delivery Truck,39,4647.69000,0.02,182.53
42242,2009-04-01,Ontario,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,Express Air,23,265.31000,0.09,-33.19
38215,2010-01-02,Prarie,Office Supplies,Multicolor Computer Printout Paper,Express Air,38,3676.96000,0.09,1233.45
41794,2011-05-27,West,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,Regular Air,48,836.59000,0.06,-106.80
41794,2011-05-27,West,Office Supplies,Newell 333,Regular Air,21,58.14000,0.04,-2.23
31233,2011-09-24,Yukon,Furniture,Hon 2111 Invitationª Series Corner Table,Regular Air,19,4245.93000,0.00,-626.45
31233,2011-09-24,Yukon,Technology,"Memorex 4.7GB DVD-RAM, 3/Pack",Regular Air,41,1298.29000,0.06,542.33
24801,2012-11-15,West,Furniture,Luxo Adjustable Task Clamp Lamp,Regular Air,7,685.70000,0.01,350.94
1762,2009-08-19,West,Technology,"Memorex 4.7GB DVD-RAM, 3/Pack",Regular Air,29,857.11000,0.07,285.20
5318,2010-04-03,West,Office Supplies,Kensington 7 Outlet MasterPiece¨ HOMEOFFICE Power Control Center,Regular Air,8,1042.25000,0.08,195.16
1028,2009-01-05,West,Technology,"Memorex 4.7GB DVD+RW, 3/Pack",Regular Air,6,165.75000,0.03,-28.46
32869,2009-03-27,Atlantic,Technology,"Imation Neon Mac Format Diskettes, 10/Pack",Regular Air,41,322.03000,0.06,-82.83
4871,2011-06-11,Prarie,Furniture,"Global Leather Task Chair, Black",Delivery Truck,8,775.74000,0.02,-215.39
22434,2012-08-29,Ontario,Office Supplies,Newell 337,Regular Air,39,140.74000,0.01,-92.29
50726,2011-10-31,West,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Delivery Truck,45,9248.74000,0.00,2532.00
2752,2010-11-18,Ontario,Technology,"Memorex 80 Minute CD-R, 30/Pack",Regular Air,30,695.47000,0.03,226.73
2752,2010-11-18,Ontario,Office Supplies,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Regular Air,10,365.62000,0.03,15.77
24003,2009-10-31,Atlantic,Office Supplies,Newell 310,Regular Air,49,87.44000,0.06,1.33
54468,2009-12-14,Prarie,Office Supplies,"Hunt BOSTON¨ Vista¨ Battery-Operated Pencil Sharpener, Black",Regular Air,35,424.09000,0.01,-114.18
57253,2009-01-05,Ontario,Furniture,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Delivery Truck,29,653.54000,0.06,-1358.90
57253,2009-01-05,Ontario,Furniture,"Metal Folding Chairs, Beige, 4/Carton",Regular Air,43,78.08000,0.08,1.74
25095,2011-01-25,Ontario,Technology,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Delivery Truck,41,4475.03000,0.08,-167.83
50404,2011-03-26,Prarie,Furniture,"Lesro Round Back Collection Coffee Table, End Table",Regular Air,10,1961.68000,0.04,-367.00
39808,2012-09-02,West,Technology,i2000,Regular Air,31,3413.45550,0.03,868.47
32902,2012-03-03,West,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Delivery Truck,23,1638.67000,0.05,-527.83
2209,2012-07-09,Ontario,Furniture,Hon 4070 Series Pagodaª Round Back Stacking Chairs,Delivery Truck,27,9418.73000,0.00,2245.24
2209,2012-07-09,Ontario,Office Supplies,Newell 336,Regular Air,42,174.59000,0.08,25.88
45156,2011-02-12,Prarie,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,Regular Air,30,663.24000,0.01,76.33
28033,2010-09-14,Ontario,Furniture,Hon Multipurpose Stacking Arm Chairs,Delivery Truck,37,7834.77000,0.04,297.79
26567,2009-09-04,Northwest Territories,Technology,"Imation 3.5 IBM Diskettes, 10/Box",Express Air,10,90.06000,0.09,-100.51
34275,2009-07-01,West,Technology,Lexmark 4227 Plus Dot Matrix Printer,Delivery Truck,3,6041.01000,0.04,-4793.00
56710,2010-05-11,Ontario,Technology,Imation DVD-RAM discs,Regular Air,21,736.17000,0.01,232.99
8295,2009-04-01,Atlantic,Technology,i2000,Regular Air,7,771.83400,0.01,-295.43
36355,2009-12-02,Quebec,Office Supplies,Kleencut¨ Forged Office Shears by Acme United Corporation,Regular Air,43,90.93000,0.05,-72.50
36355,2009-12-02,Quebec,Office Supplies,Newell 309,Regular Air,10,125.95000,0.00,15.73
57959,2011-12-30,West,Technology,"Micro Innovations Micro 3000 Keyboard, Black",Express Air,48,1269.79000,0.08,-65.33
8545,2009-06-17,West,Furniture,"O'Sullivan Elevations Bookcase, Cherry Finish",Delivery Truck,24,3081.95000,0.10,-662.80
22657,2011-10-29,West,Technology,Hayes Optima 56K V.90 Internal Voice Modem,Express Air,36,9544.18000,0.00,3392.88
42403,2009-06-20,Prarie,Office Supplies,Newell 318,Regular Air,47,121.20000,0.10,-20.20
15718,2009-01-27,Ontario,Office Supplies,Newell 338,Regular Air,36,100.87000,0.09,8.40
53476,2009-06-11,Ontario,Office Supplies,Newell 310,Regular Air,47,85.87000,0.01,3.13
25860,2010-01-02,Atlantic,Technology,iDEN i95,Regular Air,23,1288.77850,0.07,-185.89
53894,2009-07-07,Atlantic,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Regular Air,37,2756.17000,0.04,-1561.72
11779,2010-06-29,Quebec,Technology,Micro Innovations 104 Keyboard,Regular Air,43,452.93000,0.09,-172.34
69,2009-06-03,Prarie,Office Supplies,Newell 308,Express Air,28,51.53000,0.03,0.35
3778,2010-05-25,Quebec,Technology,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Regular Air,34,268.09000,0.07,-63.76
13476,2010-10-16,Atlantic,Office Supplies,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Regular Air,3,173.33000,0.09,-121.39
23522,2011-04-11,Quebec,Technology,Gyration RF Keyboard,Regular Air,19,2899.98000,0.10,666.01
34723,2012-12-09,Prarie,Technology,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Delivery Truck,46,3776.28000,0.06,579.79
28870,2011-11-10,Prarie,Technology,Microsoft Office Keyboard,Regular Air,27,1154.89000,0.03,66.36
24067,2012-08-22,Atlantic,Office Supplies,Ibico Presentation Index for Binding Systems,Express Air,30,128.25000,0.07,-95.31
43745,2010-11-01,Quebec,Technology,Microsoft Natural Multimedia Keyboard,Regular Air,26,1368.03000,0.04,27.51
49634,2012-03-23,Atlantic,Technology,"Memorex 4.7GB DVD+RW, 3/Pack",Regular Air,3,86.85000,0.05,-67.22
2978,2011-05-02,Yukon,Technology,iDEN i550,Regular Air,34,6264.18550,0.01,1312.04
2978,2011-05-02,Yukon,Office Supplies,Multimedia Mailers,Regular Air,36,5410.95000,0.09,2077.91
39492,2011-04-17,Ontario,Technology,Keytronic Designer 104- Key Black Keyboard,Regular Air,38,1541.92000,0.03,-564.06
38564,2009-11-02,Quebec,Furniture,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Delivery Truck,37,9517.60000,0.09,-1262.44
18849,2012-08-05,Atlantic,Office Supplies,Kensington 7 Outlet MasterPiece¨ HOMEOFFICE Power Control Center,Regular Air,6,751.71000,0.09,50.83
32292,2012-02-15,Ontario,Office Supplies,Newell 309,Regular Air,1,13.53000,0.07,-6.73
37792,2011-12-29,Quebec,Office Supplies,Newell 339,Regular Air,14,36.74000,0.09,-5.36
36647,2009-06-30,West,Office Supplies,"Staples Vinyl Coated Paper Clips, 800/Box",Regular Air,21,179.98000,0.01,38.70
34017,2009-03-23,Ontario,Office Supplies,Super Decoflex Portable Personal File,Regular Air,28,435.39000,0.01,-48.97
29382,2010-11-17,Atlantic,Office Supplies,Staples Standard Envelopes,Regular Air,42,239.35000,0.05,78.96
4004,2010-05-06,Quebec,Office Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Regular Air,44,1512.25000,0.05,195.48
45125,2012-05-28,Ontario,Furniture,Rush Hierlooms Collection Rich Wood Bookcases,Delivery Truck,6,975.50000,0.09,-252.01
56420,2011-07-24,West,Technology,StarTAC ST7762,Regular Air,48,5138.33500,0.02,1422.20
6592,2009-12-01,Ontario,Office Supplies,Tennsco Industrial Shelving,Express Air,33,1621.10000,0.07,-971.36
5543,2010-09-24,Quebec,Office Supplies,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",Regular Air,6,65.93000,0.04,11.06
11362,2012-09-10,Atlantic,Furniture,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Regular Air,32,3245.73000,0.09,569.57
35300,2010-03-02,Atlantic,Office Supplies,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Regular Air,13,119.03000,0.06,29.62
21856,2012-04-05,West,Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,Regular Air,26,77.03000,0.08,-47.75
36896,2009-11-03,Ontario,Office Supplies,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Regular Air,21,3508.33000,0.04,-546.98
19559,2010-04-15,West,Office Supplies,Southworth 25% Cotton Antique Laid Paper & Envelopes,Regular Air,31,260.77000,0.01,-8.75
13607,2010-11-18,West,Office Supplies,Tennsco Commercial Shelving,Regular Air,13,315.29000,0.00,-361.82
18432,2011-03-12,Atlantic,Office Supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Delivery Truck,5,1374.67000,0.08,-126.34
30532,2011-11-26,Ontario,Furniture,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Delivery Truck,9,1696.70000,0.04,-82.81
16161,2012-07-28,West,Office Supplies,Staples Bulldog Clip,Regular Air,38,151.19000,0.03,60.63
29411,2012-04-06,Ontario,Technology,TI 36X Solar Scientific Calculator,Regular Air,45,1084.12000,0.04,294.43
21796,2012-05-06,Ontario,Office Supplies,OIC Thumb-Tacks,Regular Air,31,34.22000,0.07,-3.19
44261,2012-03-23,West,Technology,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Delivery Truck,1,3360.30000,0.05,-7961.43
44261,2012-03-23,West,Furniture,"Sauder Forest Hills Library, Woodland Oak Finish",Delivery Truck,34,4771.89000,0.05,-427.99
42243,2012-03-11,Prarie,Office Supplies,Satellite Sectional Post Binders,Regular Air,42,1876.09000,0.02,809.74
54819,2009-10-10,Prarie,Office Supplies,Staples Metal Binder Clips,Regular Air,26,64.03000,0.09,11.42
14048,2010-05-17,Yukon,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Regular Air,47,1837.15000,0.06,196.58
16229,2009-03-29,Yukon,Technology,Targus USB Numeric Keypad,Regular Air,27,1068.70000,0.04,-89.50
14048,2010-05-17,Yukon,Office Supplies,Tennsco Regal Shelving Units,Regular Air,5,540.22000,0.06,-253.38
5381,2010-01-28,Ontario,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Regular Air,47,4888.14000,0.07,1545.09
